Região,Município,CodMuns,Estado,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano,gini,IDHm_renda,Tipo_Urb,pop_area,Média_pop,Média_pop0a4,Média_pct_pop0a4,area_km2,Densidade,pct_san_adeq,média_familias_bf,média_pct_ben_bf
Nordeste,Umarizal,241450,Rio Grande do Norte,81.2618476,100.0,1.6977951,0.618,0.0602735,0.0,-0.0133102,0.5145,0.59,Semi-Urban,49.2546258146678,10706.0,683.0,0.0637674,213.584,50.12,0.0456839,1825.0,0.6816286
Nordeste,Upanema,241460,Rio Grande do Norte,78.9003734,100.0,1.3506957,0.596,0.9969792,0.0,0.0013899,0.5467,0.542,Rural,16.9503172458025,14062.0,1074.0,0.0764431,873.14,16.1,0.012945,2150.0,0.6117777
Nordeste,Várzea,241470,Rio Grande do Norte,90.3133166,96.8590909,2.6629589,0.626,0.0854623,0.0182384,0.0438841,0.4831,0.577,Semi-Urban,75.8763964558913,5437.0,416.0,0.0765755,72.684,74.8,0.1295985,864.0,0.6356162
Nordeste,Venha-Ver,241475,Rio Grande do Norte,82.7975174,100.0,0.1621716,0.555,0.0021332,0.0,0.477781,0.508,0.501,Rural,58.7118303290934,4060.0,332.0,0.0817455,71.621,56.69,0.0353122,674.0,0.6652058
Nordeste,Vera Cruz,241480,Rio Grande do Norte,72.064938,100.0,2.1476302,0.587,0.5340059,0.0,0.005094,0.4292,0.558,Rural,150.21336788427,11820.0,923.0,0.0781338,84.127,140.5,0.0329319,1454.0,0.4941768
Nordeste,Viçosa,241490,Rio Grande do Norte,95.1387322,100.0,4.9061125,0.592,0.0043218,0.0,0.096922,0.4773,0.552,Rural,45.5085081123862,1691.0,109.0,0.0646246,37.905,44.6,0.7178248,333.0,0.7879586
Nordeste,Vila Flor,241500,Rio Grande do Norte,80.2793641,100.0,1.32394,0.576,0.033751,0.0,0.0266585,0.4617,0.561,Rural,67.0219909350344,3069.0,248.0,0.0807935,47.656,64.39,0.0163432,495.0,0.6438205
Nordeste,Amparo de São Francisco,280010,Sergipe,80.6248556,100.0,2.8843325,0.611,0.3132531,0.0,-0.0573162,0.5102,0.569,Rural,66.6984278227728,2350.0,199.0,0.0847926,35.683,65.85,0.1841311,388.0,0.6604256
Nordeste,Aquidabã,280020,Sergipe,87.9445987,98.4972727,2.1959528,0.578,0.0028414,0.0032735,0.0236413,0.5542,0.573,Semi-Urban,60.3015494669622,21073.0,1664.0,0.0790027,359.543,58.61,0.36152,2886.0,0.5481009
Nordeste,Aracaju,280030,Sergipe,80.8436014,83.1663636,35.5203916,0.77,-0.0344959,-0.0192868,0.0070073,0.6341,0.784,Urban,3650.07163913638,624186.0,40995.0,0.065854,182.163,3426.53,0.8525505,35504.0,0.2284448
Nordeste,Arauá,280040,Sergipe,91.6998454,100.0,1.1098702,0.595,-0.0424798,0.0,0.0233998,0.5104,0.55,Rural,49.9932149552438,10510.0,873.0,0.0829513,198.967,52.82,0.1313796,1908.0,0.7272953
Nordeste,Areia Branca,280050,Sergipe,90.0709124,100.0,2.4184178,0.579,-0.0558093,0.0,0.039653,0.4841,0.579,Rural,126.142546613202,17946.0,1517.0,0.0846266,148.134,121.15,0.0816992,2336.0,0.5214249
Nordeste,Barra dos Coqueiros,280060,Sergipe,97.4140847,99.6990909,15.7149316,0.649,-0.0033847,0.0001133,0.0623313,0.6002,0.647,Urban,335.21914423202,28235.0,2330.0,0.0827633,92.268,306.01,0.6314115,2766.0,0.3935347
Nordeste,Boquim,280067,Sergipe,93.1628999,96.1145455,2.6927216,0.604,0.0228982,0.0246658,0.0230377,0.5081,0.581,Semi-Urban,130.804355120281,26471.0,2054.0,0.0776407,205.643,128.72,0.008567,4083.0,0.6168874
Nordeste,Brejo Grande,280070,Sergipe,93.796604,100.0,0.4912521,0.54,0.0069726,0.0,-0.0460486,0.52,0.515,Rural,59.0468246338291,8126.0,870.0,0.1071314,141.464,57.44,0.0105156,1385.0,0.6813241
Nordeste,Campo do Brito,280100,Sergipe,87.1859424,96.8,2.4773928,0.621,-0.0346077,0.0213497,0.0314063,0.5433,0.625,Rural,90.4186415862223,17655.0,1381.0,0.0782612,201.485,87.62,0.1518009,2361.0,0.5352636
Nordeste,Canhoba,280110,Sergipe,90.3731978,100.0,0.9615601,0.569,-0.0105909,0.0,0.0602458,0.5254,0.553,Rural,23.3475734492747,4019.0,358.0,0.0890222,171.581,23.42,0.0391768,811.0,0.80758
Nordeste,Canindé de São Francisco,280120,Sergipe,81.9320542,95.2363636,1.3906602,0.567,-0.0973859,0.0229087,0.0181439,0.5584,0.566,Semi-Urban,32.5339845409532,27806.0,2737.0,0.098553,934.469,29.76,0.4276109,4550.0,0.6531872
Nordeste,Capela,280130,Sergipe,93.8471242,96.9627273,2.1855314,0.615,0.015683,0.0167627,-0.0185534,0.5563,0.596,Semi-Urban,78.0487143015438,32960.0,2878.0,0.0873958,442.211,74.53,0.1370536,4975.0,0.6022066
Nordeste,Carira,280140,Sergipe,92.470442,97.9181818,1.3046211,0.588,-0.0184184,0.0056304,0.0444784,0.4961,0.581,Rural,34.8168199103552,21428.0,1734.0,0.080994,638.743,33.55,0.1599087,3539.0,0.6600254
Nordeste,Carmópolis,280150,Sergipe,85.7572921,88.7818182,37.2714417,0.643,-0.0757885,0.0650819,-0.03224,0.5589,0.623,Urban,365.060890182132,15374.0,1422.0,0.0927175,46.395,331.37,0.80786,2114.0,0.5467561
Nordeste,Cedro de São João,280160,Sergipe,91.0093227,100.0,3.3957352,0.623,-0.0073363,0.0,0.0069423,0.5338,0.608,Semi-Urban,70.6358781999976,5829.0,458.0,0.0786799,83.711,69.64,0.3865575,812.0,0.5573723
Nordeste,Cristinápolis,280170,Sergipe,88.3455169,100.0,0.8419842,0.553,-0.0234957,0.0,0.1120692,0.5002,0.54,Rural,78.8821995484695,17227.0,1624.0,0.094359,228.556,75.37,0.019511,3102.0,0.7188936
Nordeste,Cumbe,280190,Sergipe,94.7968846,99.0136364,1.5172376,0.604,0.013854,0.0121705,0.1248956,0.4877,0.576,Rural,31.1387692475447,3943.0,269.0,0.0681481,128.393,30.71,0.1178287,708.0,0.7181952
Nordeste,Divina Pastora,280200,Sergipe,87.6269279,100.0,2.8961778,0.61,0.0395118,0.0,-0.0733561,0.3997,0.571,Urban,57.7340359578425,4818.0,441.0,0.0918253,90.328,53.34,0.1185941,664.0,0.5507769
Nordeste,Estância,280210,Sergipe,92.343968,95.0709091,5.8040214,0.647,-0.053657,-0.002184,0.0515196,0.5383,0.627,Urban,107.448280975803,67638.0,5353.0,0.0791988,647.344,104.49,0.1733827,8373.0,0.4948557
Nordeste,Feira Nova,280220,Sergipe,93.9651634,100.0,0.6867131,0.584,-0.0091626,0.0,-0.035323,0.485,0.546,Rural,30.5609664271333,5516.0,439.0,0.0795582,183.273,30.1,0.2240236,1073.0,0.777708
Nordeste,Frei Paulo,280230,Sergipe,89.8665383,100.0,2.1732355,0.589,-0.053315,0.0,0.0351024,0.4907,0.623,Rural,38.970083521637,14860.0,1162.0,0.0782695,399.178,37.23,0.088306,1981.0,0.5314992
Nordeste,Gararu,280240,Sergipe,85.1954651,83.3181818,1.6586753,0.564,-0.0389131,0.2225592,-0.0725454,0.6244,0.544,Rural,17.6587168699274,11614.0,971.0,0.0836203,656.956,17.68,0.2847682,2409.0,0.8296618
Nordeste,General Maynard,280250,Sergipe,94.3225108,100.0,6.8299924,0.645,0.0388729,0.0,-0.057328,0.5612,0.609,Urban,170.969534683979,3188.0,242.0,0.0758828,19.793,161.06,0.3724046,425.0,0.5328506
Nordeste,Gracho Cardoso,280260,Sergipe,93.975526,96.3809091,1.1140814,0.577,-0.0178039,0.0661406,0.0752589,0.5784,0.562,Rural,23.9987802817714,5790.0,439.0,0.0757712,242.679,23.86,0.2269331,1310.0,0.9044958
Nordeste,Ilha das Flores,280270,Sergipe,98.1901954,100.0,0.8668085,0.562,-0.0001559,0.0,0.0022005,0.5833,0.514,Rural,161.710284098457,8516.0,860.0,0.1010198,52.693,161.62,0.1116203,1575.0,0.7397625
Nordeste,Indiaroba,280280,Sergipe,86.4963709,99.5609091,0.7147212,0.58,0.0191713,0.0050751,-0.0146181,0.5328,0.533,Rural,57.3761681356618,17159.0,1783.0,0.1039838,316.316,54.24,0.0241651,2693.0,0.6287087
Nordeste,Itabaiana,280290,Sergipe,89.7018912,77.4436364,5.2389382,0.642,-0.0178282,0.0318074,0.0483773,0.5312,0.645,Urban,285.038319571888,92455.0,6982.0,0.0755971,337.295,274.11,0.5728674,10593.0,0.4585259
Nordeste,Itabaianinha,280300,Sergipe,96.3467958,86.2236364,1.3885654,0.556,-0.0059029,0.0393604,0.0422454,0.5091,0.555,Rural,84.0304985711268,40935.0,3705.0,0.0905549,501.794,81.58,0.3970203,6779.0,0.6617588
Nordeste,Itabi,280310,Sergipe,95.4079732,100.0,1.998174,0.602,-0.0045404,0.0,0.0432506,0.4814,0.569,Rural,26.6380259728931,4976.0,327.0,0.0657744,183.422,27.13,0.245216,828.0,0.6661193
Nordeste,Itaporanga d'Ajuda,280320,Sergipe,96.6041206,100.0,3.5573047,0.561,-0.0044502,0.0,0.0644895,0.5081,0.548,Rural,46.9229500528591,32887.0,2902.0,0.0883517,739.702,44.46,0.219277,4958.0,0.6027802
Nordeste,Japaratuba,280330,Sergipe,88.0891216,99.0572727,4.4562158,0.621,0.0207651,0.0002933,-0.0689212,0.5114,0.581,Rural,51.7040995195213,18062.0,1388.0,0.0769488,365.677,49.39,0.0772452,2635.0,0.5824645
Nordeste,Japoatã,280340,Sergipe,90.0302988,100.0,1.4870083,0.56,0.0227942,0.0,0.0180505,0.4979,0.551,Rural,33.376164711087,13460.0,1239.0,0.0920517,402.353,33.45,0.0227509,2799.0,0.8319678
Nordeste,Lagarto,280350,Sergipe,92.4450575,71.9854545,6.6737301,0.625,-0.0300792,0.0719019,0.0483888,0.5069,0.613,Urban,108.596056850868,101026.0,7463.0,0.0739515,968.921,104.27,0.2739869,14058.0,0.5558118
Nordeste,Laranjeiras,280360,Sergipe,85.3200691,100.0,8.8816771,0.642,-0.0938082,0.0,-0.0084141,0.5351,0.589,Urban,185.366635238148,28772.0,2502.0,0.08707,162.273,177.31,0.3390578,3523.0,0.4908719
Nordeste,Macambira,280370,Sergipe,92.6364595,95.5390909,0.8466815,0.583,-0.0022749,0.0472779,0.0370649,0.4323,0.573,Rural,50.6147794283388,6747.0,518.0,0.076784,137.529,49.06,0.3823169,1137.0,0.6726892
Nordeste,Malhada dos Bois,280380,Sergipe,95.28456,98.5,1.5857365,0.599,0.0096956,0.0111538,0.0784757,0.4686,0.56,Rural,58.529407110872,3612.0,342.0,0.0947077,63.199,57.15,0.1152427,540.0,0.5983881
Nordeste,Malhador,280390,Sergipe,98.1084038,97.3927273,3.7835954,0.587,0.0024811,0.0170261,0.0281509,0.4563,0.587,Rural,124.185380025126,12468.0,1006.0,0.080716,101.888,122.37,0.0389346,1952.0,0.626052
Nordeste,Maruim,280400,Sergipe,86.1773798,100.0,10.2865203,0.618,-0.0092055,0.0,-0.0437858,0.4994,0.59,Urban,180.745965631999,16970.0,1568.0,0.0924629,95.554,177.6,0.567553,2327.0,0.5485526
Nordeste,Moita Bonita,280410,Sergipe,89.8238238,98.1672727,1.3171971,0.587,0.092116,0.0087426,0.0892206,0.4443,0.596,Rural,118.931835331601,11282.0,784.0,0.0695014,95.416,118.24,0.2614356,1268.0,0.4498995
Nordeste,Monte Alegre de Sergipe,280420,Sergipe,94.0167506,99.9,1.0151474,0.553,0.0216956,0.0001298,0.0619976,0.5692,0.539,Rural,39.221412953017,14436.0,1358.0,0.0941823,386.906,37.31,0.4537877,2877.0,0.7944685
Nordeste,Muribeca,280430,Sergipe,94.1314458,98.5854545,3.5077177,0.626,0.0064225,-0.0091204,0.1329728,0.4923,0.575,Rural,102.799084914547,7564.0,566.0,0.0748553,74.31,101.79,0.1569387,1245.0,0.6581363
Nordeste,Neópolis,280440,Sergipe,89.862294,97.6909091,2.7381506,0.589,-0.0350749,0.0086483,-0.0188433,0.5692,0.575,Urban,68.9326006272966,18783.0,1542.0,0.0820984,271.323,69.23,0.2236828,3104.0,0.6609239
Nordeste,Nossa Senhora Aparecida,280445,Sergipe,81.5066579,100.0,0.9853517,0.577,0.0129504,0.0,0.1165339,0.5539,0.577,Rural,25.8448195938294,8743.0,614.0,0.070244,340.842,25.65,0.3890939,1572.0,0.7192503
Nordeste,Nossa Senhora da Glória,280450,Sergipe,93.5609679,100.0,3.0840951,0.587,-0.0130843,0.0,0.0616067,0.528,0.591,Semi-Urban,49.2118639039601,35257.0,2771.0,0.0787032,758.435,46.49,0.3304558,5972.0,0.674998
Nordeste,Nossa Senhora das Dores,280460,Sergipe,92.0588539,100.0,3.3753007,0.6,0.0271248,0.0,0.0359718,0.5211,0.579,Semi-Urban,55.54530585677,25940.0,2077.0,0.0801481,482.399,53.77,0.0765793,4382.0,0.674728
Nordeste,Nossa Senhora de Lourdes,280470,Sergipe,94.5005388,100.0,1.3574779,0.598,0.0176471,0.0,0.0023958,0.5,0.56,Rural,77.5484379290174,6429.0,528.0,0.0821122,83.767,76.75,0.1415094,1124.0,0.6995633
Nordeste,Nossa Senhora do Socorro,280480,Sergipe,87.3249822,100.0,10.7029344,0.664,-0.0429226,0.0,0.068312,0.498,0.62,Urban,1197.96410739398,174990.0,14542.0,0.0832916,155.018,1128.83,0.597658,21455.0,0.4899552
Nordeste,Pacatuba,280490,Sergipe,98.6974545,100.0,6.1919461,0.555,0.0076986,0.0,-0.0251338,0.5862,0.514,Rural,38.1199072957413,13959.0,1295.0,0.0928573,381.428,36.6,0.0850299,2476.0,0.7102944
Nordeste,Pedra Mole,280500,Sergipe,90.0068871,100.0,0.8454674,0.593,0.0054437,0.0,-0.0219408,0.5372,0.599,Rural,39.9625313252719,3160.0,236.0,0.0746693,82.202,38.45,0.4808707,552.0,0.6961832
Nordeste,Pedrinhas,280510,Sergipe,94.6179516,93.6190909,1.2741066,0.592,-0.0011485,0.0370744,0.0646909,0.5223,0.568,Rural,291.606323919865,9340.0,765.0,0.0820044,33.144,281.8,0.1503609,1563.0,0.6688183
Nordeste,Pinhão,280520,Sergipe,87.9775974,95.6781818,0.590618,0.583,0.1004267,-0.04754,0.1242807,0.4268,0.58,Rural,42.3769999104756,6362.0,472.0,0.0742287,156.382,40.68,0.3813434,974.0,0.6117974
Nordeste,Pirambu,280530,Sergipe,91.5944586,100.0,3.2047734,0.603,-0.0428462,0.0,-0.0005532,0.5428,0.558,Rural,44.8483570617354,8951.0,831.0,0.0930038,208.681,42.89,0.1554149,1477.0,0.6585277
Nordeste,Poço Redondo,280540,Sergipe,95.14905,76.1036364,0.65089,0.529,0.0081161,0.117063,0.142037,0.6019,0.519,Rural,28.7856224331481,33332.0,3361.0,0.1009359,1220.123,27.32,0.4008701,6147.0,0.7357508
Nordeste,Poço Verde,280550,Sergipe,85.7284727,86.2354545,1.2806188,0.561,0.6016684,0.0039168,0.0404372,0.5172,0.563,Semi-Urban,54.0802037496091,23150.0,1655.0,0.071542,441.326,52.45,0.4319754,3891.0,0.6719895
Nordeste,Porto da Folha,280560,Sergipe,89.6111922,93.21,1.0299296,0.568,-0.0454821,0.2204108,0.0653692,0.5727,0.537,Rural,32.6783540213862,28192.0,2532.0,0.089867,878.043,32.11,0.3523035,5295.0,0.7508183
Nordeste,Propriá,280570,Sergipe,91.1728498,97.5045455,6.1502274,0.661,-0.0216336,0.010386,0.0046209,0.5529,0.629,Urban,308.264119601329,29353.0,2304.0,0.0785175,96.32,304.75,0.7112911,3802.0,0.5180526
Nordeste,Riachão do Dantas,280580,Sergipe,87.0466923,100.0,0.5187099,0.539,-0.019933,0.0,0.0177567,0.4864,0.527,Rural,37.3327151733769,19787.0,1590.0,0.080372,530.607,37.29,0.0366829,3389.0,0.6850582
Nordeste,Riachuelo,280590,Sergipe,89.0395123,100.0,5.0507104,0.617,-0.0037508,0.0,0.0404604,0.5069,0.591,Urban,131.327578280635,9916.0,916.0,0.0925008,78.308,126.63,0.5598196,1488.0,0.5987732
Nordeste,Ribeirópolis,280600,Sergipe,95.0516515,100.0,2.0746651,0.613,0.0160827,0.0,0.0699572,0.459,0.61,Semi-Urban,72.4761893731445,18149.0,1243.0,0.068569,259.023,70.07,0.5441252,2316.0,0.5110912
Nordeste,Rosário do Catete,280610,Sergipe,77.4905341,99.7054545,10.0521935,0.631,-0.0111534,0.0001085,-0.05274,0.5148,0.603,Urban,107.046307641442,10216.0,928.0,0.0910305,102.834,99.34,0.3855973,1481.0,0.5777273
Nordeste,Salgado,280620,Sergipe,91.5324658,100.0,2.9516055,0.609,-0.0469608,0.0,0.0335885,0.5115,0.588,Rural,80.883273621753,19885.0,1526.0,0.076761,247.579,80.32,0.0180833,3014.0,0.6061155
Nordeste,Santa Luzia do Itanhy,280630,Sergipe,86.7948333,97.5909091,0.1496437,0.545,0.0045948,0.0095544,0.028843,0.5354,0.513,Rural,43.414766124123,13678.0,1401.0,0.1024839,325.258,42.05,0.1259265,2576.0,0.7530886
Nordeste,Santa Rosa de Lima,280650,Sergipe,88.0129214,100.0,1.7058473,0.592,0.0001001,0.0,0.1060095,0.4698,0.527,Rural,57.9708003310084,3873.0,330.0,0.0853128,67.672,57.24,0.1423339,687.0,0.7095583
Nordeste,Santana do São Francisco,280640,Sergipe,94.2196844,98.3627273,0.7501209,0.59,-0.0534466,0.0018457,0.0470897,0.4846,0.544,Rural,178.203875775269,7514.0,703.0,0.0936418,44.017,170.71,0.5406272,1428.0,0.756979
Nordeste,Santo Amaro das Brotas,280660,Sergipe,82.9539655,100.0,5.8449124,0.637,-0.0596795,0.0,-0.0188404,0.5832,0.613,Rural,51.2776148376343,11896.0,1073.0,0.0902697,236.965,50.2,0.0724725,1913.0,0.6421389
Nordeste,São Cristóvão,280670,Sergipe,81.6844562,91.2227273,10.4660082,0.662,-0.0058055,0.0481894,0.0488891,0.4816,0.624,Urban,207.957318673993,85824.0,7101.0,0.0829109,438.037,195.93,0.3736319,10329.0,0.4798119
Nordeste,São Domingos,280680,Sergipe,95.3789835,93.1345455,1.057521,0.588,-0.0158561,0.1324134,0.076682,0.414,0.572,Rural,109.873626212022,10844.0,881.0,0.0813409,101.999,106.32,0.0126062,1689.0,0.6230837
Nordeste,São Francisco,280690,Sergipe,91.0894661,96.3527273,1.4830623,0.587,0.0380341,0.0010293,0.0086949,0.4901,0.564,Rural,45.0199440376258,3489.0,269.0,0.0772756,83.985,41.54,0.0686951,583.0,0.6697133
Nordeste,São Miguel do Aleixo,280700,Sergipe,87.6432545,100.0,0.6582695,0.567,0.0018143,0.0,-0.0181965,0.4888,0.571,Rural,27.2522646928856,3860.0,260.0,0.067443,144.832,26.65,0.3713528,657.0,0.6808084
Nordeste,Simão Dias,280710,Sergipe,96.7573823,69.7427273,2.5424333,0.604,0.0044045,0.1799254,0.0616452,0.5013,0.579,Semi-Urban,72.4849562387652,39978.0,2844.0,0.0711674,560.199,71.36,0.4672921,7575.0,0.7561869
Nordeste,Siriri,280720,Sergipe,88.7872563,100.0,4.3329281,0.609,0.0127135,0.0,-0.0700741,0.479,0.565,Urban,53.2748913120947,8571.0,824.0,0.0961909,168.372,50.9,0.263848,1383.0,0.6451106
Nordeste,Telha,280730,Sergipe,94.2720437,100.0,1.7854946,0.604,0.0349866,0.0,0.0269938,0.5007,0.564,Rural,67.8854993731718,3134.0,249.0,0.0794543,47.86,65.48,0.6819238,589.0,0.7495873
Nordeste,Tobias Barreto,280740,Sergipe,88.0942582,73.5190909,2.1519385,0.557,0.0184543,0.1001141,0.0480878,0.5527,0.609,Urban,51.2665362149818,50779.0,3704.0,0.0730095,1024.645,49.56,0.6373938,7694.0,0.6058185
Nordeste,Tomar do Geru,280750,Sergipe,94.6409855,100.0,0.4679937,0.551,-0.0134674,0.0,0.0936766,0.4755,0.52,Rural,44.4007781207662,13540.0,1107.0,0.0817902,304.837,44.42,0.0456995,2333.0,0.6893167
Nordeste,Umbaúba,280760,Sergipe,87.6715919,79.6972727,1.6786662,0.579,-0.045821,0.0386092,0.099135,0.4664,0.567,Semi-Urban,217.42090304134,24230.0,2119.0,0.087534,117.514,206.19,0.0117179,3629.0,0.5985893
Norte,Acrelândia,120001,Acre,84.1625422,100.0,1.4510613,0.604,0.0358746,0.0,0.1289768,0.5464,0.584,Rural,8.55039128114007,14299.0,1447.0,0.1014824,1811.613,7.89,0.1039676,1608.0,0.4477783
Norte,Assis Brasil,120005,Acre,67.8994889,100.0,0.9867217,0.588,0.1087944,0.0,-0.0355419,0.6228,0.578,Rural,1.5131330671392,6941.0,861.0,0.1244828,4979.073,1.39,0.2197317,1040.0,0.5927653
Norte,Brasiléia,120010,Acre,87.557334,100.0,0.9465535,0.614,-0.014526,0.0,-0.0064693,0.5945,0.619,Semi-Urban,6.79756039320051,24539.0,2319.0,0.0948821,3928.174,6.25,0.2707727,3004.0,0.4867214
Norte,Bujari,120013,Acre,76.3531371,100.0,1.0349704,0.589,0.0073532,0.0,0.0656514,0.5832,0.603,Rural,3.43342661577814,9638.0,982.0,0.1022259,3034.869,3.18,0.180697,1175.0,0.484091
Norte,Capixaba,120017,Acre,71.7160317,100.0,0.4014593,0.575,-0.1000354,0.0,0.0366187,0.5627,0.601,Rural,7.03941321027257,10610.0,1118.0,0.1057547,1705.824,6.22,0.3173548,1187.0,0.4446895
Norte,Cruzeiro do Sul,120020,Acre,78.6188263,99.2981818,1.3344425,0.664,-0.0221597,0.0006458,0.0471926,0.6438,0.648,Urban,10.1408668783522,85531.0,9312.0,0.1090757,8783.47,9.74,0.1213083,9501.0,0.4434646
Norte,Epitaciolândia,120025,Acre,86.0881405,99.4263636,0.8971656,0.653,-0.0338625,-0.00631,0.0841296,0.607,0.654,Semi-Urban,11.3125758619062,17242.0,1647.0,0.095977,1652.674,10.43,0.2043925,1581.0,0.3654412
Norte,Feijó,120030,Acre,64.4027288,75.4209091,0.5867248,0.539,-0.0428891,0.0469246,0.0322664,0.6774,0.559,Semi-Urban,1.24688698244128,34356.0,4555.0,0.1326712,27976.874,1.23,0.0889815,4620.0,0.5374432
Norte,Jordão,120032,Acre,91.2686248,98.4509091,11.8912117,0.469,-0.0121996,-0.01704,-0.2829853,0.7112,0.499,Rural,1.581601824974,7677.0,1348.0,0.1760188,5357.227,1.43,0.0413874,1110.0,0.5745934
Norte,Mâncio Lima,120033,Acre,75.8244944,100.0,0.3195667,0.625,0.035048,0.0,0.0441778,0.6102,0.58,Rural,3.54225177594097,17608.0,2179.0,0.1242227,5451.617,3.23,0.0759581,2621.0,0.5905314
Norte,Manoel Urbano,120034,Acre,73.9229709,98.0363636,0.3988026,0.551,0.0433463,0.0097,0.1264747,0.5939,0.586,Rural,0.901266156190619,8961.0,1144.0,0.1280144,10630.6,0.84,0.1218926,1358.0,0.6015538
Norte,Marechal Thaumaturgo,120035,Acre,76.46755,97.1090909,0.1169364,0.501,0.0609545,-0.0052144,0.0594358,0.5938,0.479,Rural,2.35613609307733,17097.0,2711.0,0.1593063,8190.953,2.09,0.0703362,2197.0,0.5055757
Norte,Plácido de Castro,120038,Acre,93.9310215,100.0,0.8101095,0.622,0.0107779,0.0,0.2152548,0.575,0.593,Rural,10.2199425880449,18966.0,1957.0,0.1034478,1952.555,9.71,0.1365155,1658.0,0.3500786
Norte,Porto Acre,120080,Acre,71.5206165,97.6663636,0.4005076,0.576,0.0147,0.0045833,0.0233066,0.6121,0.593,Rural,7.22772121361518,17193.0,1724.0,0.1006443,2604.417,6.6,0.1100876,2277.0,0.5255636
Norte,Porto Walter,120039,Acre,80.6098279,88.9809091,0.1313861,0.532,0.1434006,0.0181603,0.0596679,0.6094,0.521,Rural,1.89889372105451,10922.0,1854.0,0.1702103,6446.385,1.69,0.0041784,1200.0,0.4324785
Norte,Rio Branco,120040,Acre,85.4662813,72.43,10.4083807,0.727,-0.036348,0.0580014,-0.0199204,0.6121,0.729,Urban,46.7923932055966,382367.0,32919.0,0.0865111,8835.154,43.28,0.5394978,23561.0,0.2466703
Norte,Rodrigues Alves,120042,Acre,68.4914134,97.8990909,0.163061,0.567,-0.0012831,0.0300559,0.6307218,0.6463,0.518,Rural,6.29026291615172,17207.0,2362.0,0.1376637,3076.342,5.59,0.077871,2102.0,0.483974
Norte,Santa Rosa do Purus,120043,Acre,86.0345279,93.0418182,0.2894594,0.517,0.0366703,-0.0351173,0.1531548,0.7758,0.519,Rural,1.09115577389862,5816.0,1006.0,0.1735933,6155.858,0.94,0.0234982,742.0,0.4973731
Norte,Sena Madureira,120050,Acre,77.4024774,97.6990909,0.6491593,0.603,0.0233907,0.0053807,-0.0021658,0.5485,0.593,Semi-Urban,1.95757387609645,43133.0,4582.0,0.1065963,23759.512,1.82,0.1188628,5619.0,0.5183108
Norte,Senador Guiomard,120045,Acre,76.1569451,99.6409091,1.3727133,0.64,-0.0272305,0.0001624,0.0282484,0.559,0.649,Semi-Urban,10.0147877158948,22157.0,2166.0,0.0979627,2320.169,9.55,0.2138413,2982.0,0.5346925
Norte,Tarauacá,120060,Acre,79.761879,88.1018182,0.6599839,0.539,-0.0713955,-0.0305999,0.0077332,0.6481,0.554,Semi-Urban,2.13942001989639,40176.0,5617.0,0.1402229,20169.485,1.99,0.0888476,5343.0,0.5257568
Norte,Xapuri,120070,Acre,87.8454316,90.1681818,0.7825119,0.599,-0.0416385,0.0293425,0.0189228,0.59,0.621,Rural,3.66240258543644,18208.0,1809.0,0.0996664,5350.586,3.4,0.2651299,1796.0,0.3927074
Norte,Amapá,130002,Amapá,86.478465,94.3518182,4.9726085,0.642,0.0373143,-0.06213,0.1930445,0.5881,0.499,Rural,2.73826399802413,15302.0,2406.0,0.1573986,5923.461,2.58,0.3024081,2140.0,0.557537
Norte,Calçoene,130006,Amapá,89.4193145,96.5518182,0.9327949,0.643,-0.0199039,-0.03793,0.099184,0.6698,0.499,Rural,2.4686013719921,10704.0,1449.0,0.1356954,4754.109,2.25,0.0575867,1397.0,0.5208392
Norte,Cutias,130008,Amapá,92.3670669,100.0,0.1658532,0.628,-0.0717331,0.0,0.1344737,0.5807,0.537,Rural,5.70535962857111,12201.0,1439.0,0.1181567,2446.121,4.99,0.0417587,1511.0,0.490183
Norte,Ferreira Gomes,130010,Amapá,90.2888661,100.0,5.5325484,0.656,0.0023949,0.0,0.3252343,0.5984,0.54,Rural,3.55792710200484,19079.0,2332.0,0.12246,6036.38,3.16,0.0194099,2344.0,0.4873463
Norte,Itaubal,130014,Amapá,70.3298776,100.0,0.2081084,0.576,-0.0222677,0.0,0.0197158,0.5753,0.621,Semi-Urban,0.412219309374565,20378.0,1824.0,0.0897305,54240.545,0.38,0.094805,1773.0,0.3512107
Norte,Laranjal do Jari,130020,Amapá,77.6650576,100.0,1.7606196,0.665,0.0219679,0.0,0.1121169,0.6594,0.481,Rural,0.266866948143832,17947.0,2443.0,0.136655,76435.093,0.23,0.0082179,1968.0,0.4397472
Norte,Macapá,130030,Amapá,71.3179954,78.91,12.4627314,0.733,0.0229334,0.0783131,-0.0263688,0.5982,0.539,Rural,5.26470392998584,36563.0,4696.0,0.1286952,7652.852,4.78,0.1867086,5839.0,0.6316377
Norte,Mazagão,130040,Amapá,62.4825875,99.3027273,0.510169,0.592,0.0063828,-0.0043475,-0.0123421,0.7367,0.545,Semi-Urban,0.225688019784505,26939.0,2640.0,0.0980674,122461.086,0.22,0.1276068,2577.0,0.3827319
Norte,Oiapoque,130050,Amapá,59.622456,83.0663636,1.2202113,0.658,-0.0105652,0.0192179,-0.0124603,0.6049,0.469,Rural,5.64748385930232,30210.0,4451.0,0.1474742,5751.765,5.25,0.0415084,4398.0,0.5783375
