regiao_geo,estado,codmun,nomemun,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Norte,Tocantins,170510,Chapada da Natividade,100.00000,100.00000,100.00000,100.00000,100.00000,78.00000,100.00000,70.73171,81.08108,75.67568,83.78378
Norte,Tocantins,170550,Colinas do Tocantins,86.21746,98.62175,96.47779,96.23234,100.00000,100.00000,92.73050,95.74468,96.18056,69.81758,93.03483
Norte,Tocantins,171670,Colméia,93.45238,93.45238,80.35714,100.00000,100.00000,86.76471,93.93939,75.75758,99.01961,94.23077,100.00000
Norte,Tocantins,170555,Combinado,93.15068,98.63014,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,170560,Conceição do Tocantins,100.00000,100.00000,100.00000,79.00000,100.00000,83.56164,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,170600,Couto Magalhães,100.00000,83.56164,100.00000,100.00000,100.00000,100.00000,98.80952,89.28571,100.00000,75.00000,78.75000
Norte,Tocantins,170610,Cristalândia,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,83.33333,94.11765,100.00000,87.37864,87.37864
Norte,Tocantins,170625,Crixás do Tocantins,100.00000,100.00000,100.00000,100.00000,100.00000,96.15385,71.42857,100.00000,82.60870,75.00000,75.00000
Norte,Tocantins,170650,Darcinópolis,86.17886,82.92683,81.30081,94.89796,95.69892,97.93814,70.47619,64.76190,85.89744,48.18182,49.09091
Norte,Tocantins,170700,Dianópolis,92.08443,86.54354,78.10026,100.00000,100.00000,94.73684,100.00000,84.37500,98.95105,98.39744,94.23077
Norte,Tocantins,170710,Divinópolis do Tocantins,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,86.23853
Norte,Tocantins,170720,Dois Irmãos do Tocantins,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,90.00000,76.38889,100.00000,89.83051
Norte,Tocantins,170730,Dueré,81.81818,77.92208,100.00000,82.85714,65.75342,100.00000,100.00000,86.66667,100.00000,75.86207,81.03448
Norte,Tocantins,170740,Esperantina,74.34555,74.86911,70.15707,98.01325,76.70455,82.99320,100.00000,94.92754,100.00000,75.65789,70.39474
Norte,Tocantins,170755,Fátima,83.63636,100.00000,100.00000,100.00000,100.00000,100.00000,86.20690,100.00000,93.75000,52.17391,66.66667
Norte,Tocantins,170765,Figueirópolis,100.00000,100.00000,100.00000,92.00000,100.00000,30.98592,48.10127,68.35443,84.50704,44.73684,21.05263
Norte,Tocantins,170770,Filadélfia,100.00000,100.00000,65.67164,100.00000,59.25926,95.86777,66.94915,83.89831,87.06897,100.00000,86.11111
Norte,Tocantins,170820,Formoso do Araguaia,97.41100,97.41100,89.32039,77.27273,86.75958,100.00000,66.22074,83.61204,78.37838,57.91246,59.93266
Norte,Tocantins,170830,Goianorte,100.00000,100.00000,85.71429,100.00000,100.00000,100.00000,100.00000,88.23529,100.00000,100.00000,100.00000
Norte,Tocantins,170900,Goiatins,62.05534,71.14625,79.05138,85.81560,53.96226,88.84615,73.52941,77.94118,89.57529,87.80488,64.22764
Norte,Tocantins,170930,Guaraí,100.00000,98.75622,100.00000,98.16092,95.40541,100.00000,72.77487,78.79581,65.78249,92.38845,92.91339
Norte,Tocantins,170950,Gurupi,76.79604,99.09166,100.00000,96.42041,96.21499,94.42675,82.96943,81.87773,84.38949,80.98068,45.09658
Norte,Tocantins,170980,Ipueiras,100.00000,100.00000,100.00000,89.28571,90.47619,100.00000,100.00000,100.00000,64.51613,100.00000,100.00000
Norte,Tocantins,171050,Itacajá,79.50820,96.72131,100.00000,75.60976,100.00000,100.00000,76.00000,68.00000,95.16129,90.90909,73.42657
Norte,Tocantins,171070,Itaguatins,77.89474,67.36842,89.47368,100.00000,62.79070,68.36735,64.55696,72.15190,68.11594,70.00000,64.28571
Norte,Tocantins,171090,Itapiratins,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,171110,Itaporã do Tocantins,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,71.79487,100.00000,97.36842,68.42105,81.57895
Norte,Tocantins,171150,Jaú do Tocantins,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,171180,Juarina,100.00000,90.24390,87.80488,100.00000,77.14286,60.00000,79.41176,100.00000,47.50000,100.00000,100.00000
Norte,Tocantins,171190,Lagoa da Confusão,66.34146,85.85366,59.51220,95.41284,100.00000,100.00000,82.62911,100.00000,88.73874,89.66942,97.10744
Norte,Tocantins,171195,Lagoa do Tocantins,98.88889,100.00000,64.44444,100.00000,96.87500,70.83333,100.00000,100.00000,85.93750,100.00000,95.74468
Norte,Tocantins,171200,Lajeado,100.00000,100.00000,100.00000,100.00000,100.00000,97.57236,100.00000,100.00000,100.00000,100.00000,89.56661
Norte,Tocantins,171215,Lavandeira,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,95.23810,100.00000,94.73684,86.36364,100.00000
Norte,Tocantins,171250,Marianópolis do Tocantins,98.66667,92.00000,92.00000,100.00000,100.00000,100.00000,100.00000,86.00000,100.00000,81.81818,100.00000
Norte,Tocantins,171270,Mateiros,87.27273,98.18182,100.00000,100.00000,100.00000,100.00000,88.09524,95.23810,71.05263,100.00000,100.00000
Norte,Tocantins,171320,Miracema do Tocantins,95.94937,98.98734,94.68354,95.98854,100.00000,82.60870,83.55263,78.94737,98.71383,100.00000,82.75862
Norte,Tocantins,171330,Miranorte,100.00000,100.00000,77.09497,100.00000,100.00000,63.58696,48.27586,100.00000,88.14433,100.00000,100.00000
Norte,Tocantins,171360,Monte do Carmo,98.94737,100.00000,93.68421,100.00000,72.00000,97.29730,100.00000,100.00000,100.00000,60.44776,69.40299
Norte,Tocantins,171370,Monte Santo do Tocantins,91.17647,100.00000,97.05882,100.00000,95.83333,100.00000,58.53659,90.24390,85.71429,100.00000,69.44444
Norte,Tocantins,171420,Natividade,100.00000,88.09524,83.33333,100.00000,79.23497,100.00000,98.94737,100.00000,81.18280,72.06704,100.00000
Norte,Tocantins,171430,Nazaré,100.00000,71.64179,100.00000,97.36842,53.12500,98.27586,78.18182,100.00000,100.00000,74.28571,90.00000
Norte,Tocantins,171488,Nova Olinda,100.00000,100.00000,100.00000,79.66805,100.00000,100.00000,82.56410,91.28205,77.09497,80.62827,67.53927
Norte,Tocantins,171500,Nova Rosalândia,100.00000,100.00000,84.21053,96.42857,100.00000,100.00000,95.58824,83.82353,100.00000,92.45283,94.33962
Norte,Tocantins,171510,Novo Acordo,92.77108,90.36145,86.74699,100.00000,60.52632,72.15190,100.00000,96.87500,100.00000,85.00000,63.75000
Norte,Tocantins,171515,Novo Alegre,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,87.50000,100.00000
Norte,Tocantins,171525,Novo Jardim,94.23077,57.69231,96.15385,100.00000,100.00000,77.14286,81.81818,100.00000,100.00000,79.41176,64.70588
Norte,Tocantins,171550,Oliveira de Fátima,81.81818,90.90909,90.90909,100.00000,100.00000,100.00000,95.23810,100.00000,76.92308,83.33333,86.66667
Norte,Tocantins,172100,Palmas,93.37474,98.13737,100.00000,100.00000,100.00000,93.93258,47.18970,58.54801,81.57303,90.71429,87.38095
Norte,Tocantins,171570,Palmeirante,73.33333,87.77778,67.77778,82.66667,75.00000,88.67925,92.00000,100.00000,89.23077,66.19718,74.64789
Norte,Tocantins,171380,Palmeiras do Tocantins,100.00000,100.00000,100.00000,100.00000,73.91304,84.72222,100.00000,100.00000,92.68293,100.00000,71.42857
Norte,Tocantins,171575,Palmeirópolis,100.00000,100.00000,81.55340,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,171610,Paraíso do Tocantins,89.21053,98.28947,97.23684,100.00000,98.10427,85.30151,72.32038,87.27915,90.82353,97.91908,81.61850
Norte,Tocantins,171620,Paranã,96.87500,100.00000,93.75000,95.90643,93.16770,97.05882,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,171630,Pau D'Arco,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,80.00000,100.00000,91.30435,94.91525,93.22034
Norte,Tocantins,171650,Pedro Afonso,85.51402,100.00000,100.00000,95.58233,91.73228,84.44444,100.00000,86.10039,93.25397,80.00000,87.77778
Norte,Tocantins,171660,Peixe,92.05298,82.78146,84.76821,79.87013,60.86957,90.24390,82.94574,96.89922,84.61538,100.00000,73.01587
Norte,Tocantins,171665,Pequizeiro,100.00000,100.00000,100.00000,100.00000,82.60870,100.00000,55.84416,64.93506,86.76471,100.00000,100.00000
Norte,Tocantins,171700,Pindorama do Tocantins,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,85.24590,100.00000,100.00000,87.93103
Norte,Tocantins,171720,Piraquê,100.00000,100.00000,100.00000,100.00000,72.50000,100.00000,100.00000,100.00000,100.00000,97.87234,36.17021
Norte,Tocantins,171750,Pium,100.00000,100.00000,100.00000,66.33663,65.04854,100.00000,76.76768,100.00000,100.00000,83.33333,83.33333
Norte,Tocantins,171780,Ponte Alta do Bom Jesus,100.00000,97.05882,73.52941,100.00000,66.66667,87.71930,84.90566,100.00000,98.27586,100.00000,81.13208
Norte,Tocantins,171790,Ponte Alta do Tocantins,100.00000,100.00000,100.00000,88.32117,98.41270,94.11765,100.00000,96.72131,84.92063,80.34188,62.39316
Norte,Tocantins,171800,Porto Alegre do Tocantins,72.00000,98.00000,94.00000,100.00000,86.36364,93.18182,100.00000,97.95918,72.22222,100.00000,100.00000
Norte,Tocantins,171820,Porto Nacional,93.52442,90.97665,94.90446,95.44534,99.89270,94.77612,80.05808,86.93127,94.65095,88.12861,82.52267
Norte,Tocantins,171830,Praia Norte,96.24060,100.00000,98.49624,64.16667,64.08451,92.92035,81.66667,100.00000,62.69841,100.00000,50.94340
Norte,Tocantins,171840,Presidente Kennedy,100.00000,100.00000,100.00000,100.00000,90.58824,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,171845,Pugmil,86.79245,79.24528,77.35849,100.00000,100.00000,100.00000,100.00000,100.00000,90.00000,100.00000,87.50000
Norte,Tocantins,171850,Recursolândia,98.75000,78.75000,67.50000,96.25000,97.46835,70.27027,76.78571,94.64286,64.15094,88.88889,100.00000
Norte,Tocantins,171855,Riachinho,100.00000,100.00000,100.00000,100.00000,62.06897,100.00000,93.33333,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,171865,Rio da Conceição,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,50.00000,100.00000,86.84211,100.00000,36.84211
Norte,Tocantins,171870,Rio dos Bois,100.00000,77.50000,92.50000,100.00000,100.00000,87.09677,95.45455,93.18182,100.00000,97.61905,92.85714
Norte,Tocantins,171875,Rio Sono,100.00000,100.00000,100.00000,100.00000,100.00000,87.87879,100.00000,100.00000,100.00000,84.05797,94.20290
Norte,Tocantins,171880,Sampaio,100.00000,93.67089,78.48101,91.42857,76.82927,85.91549,69.66292,94.38202,90.47619,100.00000,92.30769
Norte,Tocantins,171884,Sandolândia,100.00000,100.00000,100.00000,100.00000,100.00000,87.17949,13.20755,58.49057,100.00000,100.00000,100.00000
Norte,Tocantins,171886,Santa Fé do Araguaia,100.00000,100.00000,100.00000,100.00000,100.00000,92.02899,97.36842,89.47368,80.86957,100.00000,91.08911
Norte,Tocantins,171888,Santa Maria do Tocantins,100.00000,76.36364,85.45455,100.00000,53.57143,100.00000,100.00000,100.00000,100.00000,100.00000,73.17073
Norte,Tocantins,171890,Santa Rosa do Tocantins,100.00000,100.00000,96.25000,100.00000,97.36842,100.00000,100.00000,100.00000,98.79518,93.75000,100.00000
Norte,Tocantins,171900,Santa Tereza do Tocantins,100.00000,100.00000,100.00000,100.00000,100.00000,71.42857,75.00000,84.37500,100.00000,62.50000,57.81250
Norte,Tocantins,172000,Santa Terezinha do Tocantins,97.22222,100.00000,97.22222,100.00000,100.00000,100.00000,100.00000,100.00000,71.42857,84.84848,24.24242
Norte,Tocantins,172010,São Bento do Tocantins,100.00000,100.00000,80.24691,100.00000,100.00000,80.00000,75.90361,74.69880,90.54054,100.00000,63.15789
Norte,Tocantins,172015,São Félix do Tocantins,100.00000,100.00000,100.00000,91.89189,100.00000,80.76923,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,172020,São Miguel do Tocantins,100.00000,100.00000,100.00000,100.00000,100.00000,90.76087,100.00000,100.00000,100.00000,100.00000,100.00000
Norte,Tocantins,172030,São Sebastião do Tocantins,100.00000,100.00000,100.00000,83.13253,87.32394,59.03614,100.00000,86.66667,76.92308,100.00000,100.00000
Norte,Tocantins,172049,São Valério,100.00000,100.00000,82.14286,100.00000,100.00000,95.58824,100.00000,72.41379,100.00000,96.42857,69.64286
Norte,Tocantins,172065,Silvanópolis,85.12397,70.24793,76.85950,96.00000,63.33333,100.00000,73.40426,89.36170,86.30137,71.08434,100.00000
Norte,Tocantins,172080,Sítio Novo do Tocantins,100.00000,100.00000,90.06211,100.00000,100.00000,100.00000,100.00000,97.57576,100.00000,100.00000,100.00000
Norte,Tocantins,172090,Taguatinga,97.42489,94.42060,93.56223,100.00000,77.25118,64.28571,83.00000,79.00000,100.00000,84.23645,80.78818
Norte,Tocantins,172097,Talismã,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,90.47619,100.00000
Norte,Tocantins,172110,Tocantínia,85.88235,67.05882,84.70588,100.00000,98.36066,91.34615,100.00000,89.88764,100.00000,100.00000,92.74611
Norte,Tocantins,172120,Tocantinópolis,74.85265,73.87033,67.38703,78.42324,62.61905,97.37991,85.68421,94.31579,100.00000,82.42424,84.44444
Norte,Tocantins,172125,Tupirama,80.00000,100.00000,80.00000,69.23077,100.00000,100.00000,100.00000,100.00000,95.45455,58.33333,100.00000
Norte,Tocantins,172130,Tupiratins,82.75862,100.00000,100.00000,96.77419,82.35294,100.00000,76.92308,61.53846,73.33333,80.95238,100.00000
Norte,Tocantins,172208,Wanderlândia,90.62500,83.12500,77.50000,75.00000,83.58209,97.76119,76.15894,79.47020,62.12121,82.70677,74.43609
Norte,Tocantins,172210,Xambioá,80.06757,93.24324,70.60811,82.23938,80.81633,84.68085,59.92218,55.25292,100.00000,80.08850,75.22124
Sudeste,Espírito Santo,320010,Afonso Cláudio,95.63218,100.00000,93.10345,95.93301,100.00000,71.19048,91.36126,80.36649,100.00000,100.00000,77.19780
Sudeste,Espírito Santo,320016,Água Doce do Norte,100.00000,95.83333,100.00000,100.00000,100.00000,98.03922,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320013,Águia Branca,100.00000,94.01709,91.45299,100.00000,100.00000,100.00000,100.00000,88.97638,100.00000,91.40625,50.00000
Sudeste,Espírito Santo,320020,Alegre,89.20308,100.00000,95.62982,100.00000,100.00000,98.91599,81.57895,75.59809,100.00000,92.60204,93.11224
Sudeste,Espírito Santo,320030,Alfredo Chaves,93.49593,100.00000,100.00000,81.16883,91.48936,93.47826,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320035,Alto Rio Novo,100.00000,100.00000,91.45299,99.09091,100.00000,70.32967,100.00000,99.01961,98.00000,100.00000,92.39130
Sudeste,Espírito Santo,320040,Anchieta,100.00000,100.00000,100.00000,97.90026,100.00000,89.22018,94.48124,79.47020,88.57143,100.00000,100.00000
Sudeste,Espírito Santo,320050,Apiacá,100.00000,98.79518,100.00000,100.00000,100.00000,100.00000,91.91919,97.97980,100.00000,77.41935,78.49462
Sudeste,Espírito Santo,320060,Aracruz,93.63154,100.00000,98.78696,100.00000,100.00000,89.71106,77.09974,81.10236,81.12948,61.42454,84.20310
Sudeste,Espírito Santo,320070,Atilio Vivacqua,90.09009,100.00000,100.00000,100.00000,100.00000,100.00000,80.00000,100.00000,92.71523,100.00000,95.00000
Sudeste,Espírito Santo,320080,Baixo Guandu,100.00000,100.00000,89.74359,100.00000,100.00000,96.26866,91.47870,79.19799,100.00000,92.67139,98.58156
Sudeste,Espírito Santo,320090,Barra de São Francisco,96.87988,92.35569,95.00780,86.87196,88.58025,100.00000,100.00000,100.00000,80.57143,84.29003,63.89728
Sudeste,Espírito Santo,320100,Boa Esperança,100.00000,100.00000,100.00000,100.00000,100.00000,79.79798,100.00000,89.39394,100.00000,100.00000,90.57592
Sudeste,Espírito Santo,320110,Bom Jesus do Norte,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,75.86207,89.52381,95.74468,100.00000
Sudeste,Espírito Santo,320115,Brejetuba,88.99522,100.00000,91.86603,100.00000,100.00000,100.00000,100.00000,77.32558,84.97409,100.00000,98.97436
Sudeste,Espírito Santo,320120,Cachoeiro de Itapemirim,100.00000,100.00000,100.00000,96.85580,97.22422,100.00000,97.84173,98.66393,99.51017,93.43545,78.08169
Sudeste,Espírito Santo,320130,Cariacica,90.18541,94.98214,96.17282,90.04322,97.34792,96.46655,88.79596,62.77418,85.75571,72.44663,72.44663
Sudeste,Espírito Santo,320140,Castelo,99.30556,100.00000,85.64815,100.00000,98.11765,96.23060,84.46809,78.51064,100.00000,100.00000,87.78281
Sudeste,Espírito Santo,320150,Colatina,100.00000,100.00000,100.00000,100.00000,100.00000,99.31129,100.00000,89.68668,86.63335,59.18499,23.73868
Sudeste,Espírito Santo,320160,Conceição da Barra,100.00000,100.00000,97.44681,100.00000,100.00000,100.00000,78.64078,52.18447,79.30175,75.81395,59.53488
Sudeste,Espírito Santo,320180,Divino de São Lourenço,98.61111,86.11111,73.61111,100.00000,98.21429,92.72727,93.10345,60.34483,100.00000,98.36066,100.00000
Sudeste,Espírito Santo,320190,Domingos Martins,100.00000,100.00000,100.00000,100.00000,100.00000,95.29652,98.94292,93.02326,100.00000,98.93162,100.00000
Sudeste,Espírito Santo,320200,Dores do Rio Preto,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320210,Ecoporanga,100.00000,100.00000,94.84848,66.88742,72.84345,100.00000,86.37771,75.23220,82.85714,100.00000,86.69065
Sudeste,Espírito Santo,320220,Fundão,100.00000,100.00000,87.28814,94.09449,100.00000,100.00000,77.17842,96.68050,100.00000,96.64179,44.77612
Sudeste,Espírito Santo,320225,Governador Lindenberg,94.89051,91.24088,94.16058,90.62500,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320230,Guaçuí,100.00000,100.00000,100.00000,100.00000,88.17204,96.43653,85.90308,80.83700,92.67677,89.71963,86.91589
Sudeste,Espírito Santo,320240,Guarapari,100.00000,100.00000,100.00000,98.66343,100.00000,100.00000,75.64030,79.22595,86.97648,84.42438,65.51919
Sudeste,Espírito Santo,320245,Ibatiba,100.00000,100.00000,100.00000,99.09639,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320250,Ibiraçu,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,92.63804,91.41104,100.00000,96.85535,100.00000
Sudeste,Espírito Santo,320255,Ibitirama,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,95.15152,53.33333
Sudeste,Espírito Santo,320260,Iconha,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,99.29577,100.00000,100.00000,69.66292,71.91011
Sudeste,Espírito Santo,320265,Irupi,100.00000,100.00000,100.00000,98.28571,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,45.71429
Sudeste,Espírito Santo,320270,Itaguaçu,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,86.18421,97.36842,100.00000,93.83562,99.31507
Sudeste,Espírito Santo,320280,Itapemirim,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,95.35714,93.57143,91.46758,86.27451,82.51634
Sudeste,Espírito Santo,320290,Itarana,95.53571,100.00000,91.96429,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,85.43689
Sudeste,Espírito Santo,320300,Iúna,100.00000,100.00000,100.00000,96.91011,100.00000,100.00000,70.10582,93.91534,91.66667,87.78626,76.08142
Sudeste,Espírito Santo,320305,Jaguaré,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,89.96139,86.67954,93.22034,100.00000,96.80171
Sudeste,Espírito Santo,320310,Jerônimo Monteiro,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,97.85714
Sudeste,Espírito Santo,320313,João Neiva,93.29897,95.36082,96.90722,91.41414,86.27451,100.00000,83.09179,94.68599,100.00000,93.29897,76.80412
Sudeste,Espírito Santo,320316,Laranja da Terra,100.00000,100.00000,93.26923,100.00000,100.00000,100.00000,100.00000,87.36842,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320320,Linhares,100.00000,100.00000,100.00000,91.33333,100.00000,100.00000,88.15148,84.85189,74.82100,65.49128,73.01902
Sudeste,Espírito Santo,320330,Mantenópolis,100.00000,99.48454,95.36082,100.00000,100.00000,100.00000,99.41176,100.00000,100.00000,100.00000,96.55172
Sudeste,Espírito Santo,320332,Marataízes,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,89.92806,92.98561,100.00000,100.00000,89.65517
Sudeste,Espírito Santo,320334,Marechal Floriano,100.00000,100.00000,88.99083,100.00000,100.00000,100.00000,98.79518,100.00000,100.00000,78.62903,95.56452
Sudeste,Espírito Santo,320335,Marilândia,88.70968,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320340,Mimoso do Sul,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,82.78146,66.22517,100.00000,81.81818,99.66330
Sudeste,Espírito Santo,320350,Montanha,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,69.20290,81.52174,100.00000,91.14391,100.00000
Sudeste,Espírito Santo,320360,Mucurici,100.00000,89.55224,86.56716,100.00000,100.00000,100.00000,58.51064,78.72340,100.00000,85.86957,80.43478
Sudeste,Espírito Santo,320370,Muniz Freire,100.00000,98.33333,81.25000,100.00000,94.86166,100.00000,92.33871,99.19355,100.00000,94.61538,100.00000
Sudeste,Espírito Santo,320380,Muqui,92.97297,85.40541,88.64865,100.00000,100.00000,100.00000,100.00000,86.73469,98.22485,100.00000,96.27329
Sudeste,Espírito Santo,320390,Nova Venécia,97.06337,94.12674,96.44513,100.00000,100.00000,100.00000,100.00000,79.22849,94.46064,84.48276,94.25287
Sudeste,Espírito Santo,320400,Pancas,100.00000,100.00000,98.03150,99.56332,100.00000,100.00000,90.09009,56.75676,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320405,Pedro Canário,100.00000,100.00000,95.29703,100.00000,100.00000,100.00000,93.79845,93.79845,100.00000,100.00000,85.57994
Sudeste,Espírito Santo,320410,Pinheiros,100.00000,100.00000,100.00000,100.00000,89.97214,100.00000,100.00000,84.74114,97.94721,81.53034,100.00000
Sudeste,Espírito Santo,320420,Piúma,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,52.45399,78.83436,100.00000,85.32110,55.35168
Sudeste,Espírito Santo,320425,Ponto Belo,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,95.45455,100.00000,100.00000,90.47619
Sudeste,Espírito Santo,320430,Presidente Kennedy,100.00000,100.00000,95.83333,93.75000,100.00000,100.00000,73.07692,90.38462,82.35294,100.00000,97.56098
Sudeste,Espírito Santo,320435,Rio Bananal,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,89.79592,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320440,Rio Novo do Sul,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,99.33775,96.68874,100.00000,100.00000,52.90323
Sudeste,Espírito Santo,320450,Santa Leopoldina,97.00000,100.00000,100.00000,99.28058,100.00000,100.00000,61.41732,55.90551,55.73770,72.29730,14.18919
Sudeste,Espírito Santo,320455,Santa Maria de Jetibá,100.00000,100.00000,100.00000,89.17910,95.93023,100.00000,100.00000,100.00000,86.26087,93.71901,99.33884
Sudeste,Espírito Santo,320460,Santa Teresa,95.58824,100.00000,89.70588,90.31008,100.00000,100.00000,72.88732,69.71831,87.58865,100.00000,100.00000
Sudeste,Espírito Santo,320465,São Domingos do Norte,100.00000,96.29630,99.07407,84.69388,100.00000,100.00000,100.00000,100.00000,97.27273,98.98990,98.98990
Sudeste,Espírito Santo,320470,São Gabriel da Palha,100.00000,100.00000,99.77221,100.00000,100.00000,100.00000,73.56828,74.66960,98.73418,94.87805,75.36585
Sudeste,Espírito Santo,320490,São Mateus,88.43070,100.00000,98.28179,100.00000,99.94279,100.00000,90.51771,87.73842,100.00000,80.85743,80.20937
Sudeste,Espírito Santo,320495,São Roque do Canaã,100.00000,100.00000,100.00000,100.00000,100.00000,96.46018,100.00000,100.00000,97.16981,100.00000,100.00000
Sudeste,Espírito Santo,320500,Serra,100.00000,100.00000,100.00000,96.97377,92.38095,92.18154,85.18788,76.84848,88.37807,91.72319,90.24115
Sudeste,Espírito Santo,320501,Sooretama,100.00000,100.00000,97.98206,100.00000,100.00000,95.19651,99.34066,93.84615,100.00000,97.67932,37.55274
Sudeste,Espírito Santo,320503,Vargem Alta,100.00000,100.00000,92.39544,88.97638,100.00000,100.00000,100.00000,100.00000,100.00000,92.85714,97.74436
Sudeste,Espírito Santo,320506,Venda Nova do Imigrante,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,97.31343,90.14925,100.00000,96.55172,100.00000
Sudeste,Espírito Santo,320510,Viana,100.00000,98.78163,89.50328,80.20258,91.31767,86.57718,44.22560,78.15577,71.87807,85.88351,48.27246
Sudeste,Espírito Santo,320515,Vila Pavão,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,96.49123,96.49123,100.00000,100.00000,100.00000
Sudeste,Espírito Santo,320517,Vila Valério,100.00000,100.00000,94.38202,100.00000,100.00000,100.00000,100.00000,100.00000,93.96985,100.00000,97.46193
Sudeste,Espírito Santo,320520,Vila Velha,94.83235,100.00000,100.00000,89.40204,84.03794,84.28727,70.11761,77.53018,73.21024,81.20874,80.53396
Sudeste,Espírito Santo,320530,Vitória,97.44337,100.00000,100.00000,100.00000,100.00000,90.71214,100.00000,95.02601,96.58961,91.02342,81.02775
Sudeste,Minas Gerais,310010,Abadia dos Dourados,100.00000,100.00000,100.00000,75.32468,92.64706,100.00000,98.59155,90.14085,100.00000,100.00000,92.30769
Sudeste,Minas Gerais,310020,Abaeté,89.83051,100.00000,100.00000,100.00000,100.00000,88.43284,81.92308,80.38462,100.00000,98.77049,74.18033
Sudeste,Minas Gerais,310030,Abre Campo,100.00000,95.75758,91.51515,89.93289,13.41463,100.00000,63.29114,83.54430,91.33333,100.00000,100.00000
Sudeste,Minas Gerais,310040,Acaiaca,71.42857,81.42857,65.71429,100.00000,63.82979,100.00000,44.73684,100.00000,100.00000,100.00000,100.00000
Sudeste,Minas Gerais,310050,Açucena,100.00000,100.00000,94.84536,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,91.15044,72.56637
Sudeste,Minas Gerais,310060,Água Boa,100.00000,100.00000,100.00000,100.00000,100.00000,85.49223,100.00000,100.00000,100.00000,86.31579,82.63158
Sudeste,Minas Gerais,310070,Água Comprida,100.00000,100.00000,100.00000,100.00000,65.21739,100.00000,100.00000,71.42857,100.00000,95.00000,45.00000
Sudeste,Minas Gerais,310080,Aguanil,100.00000,100.00000,100.00000,100.00000,100.00000,77.61194,84.90566,69.81132,100.00000,93.18182,75.00000
