Estado,Região,CodMun,Município,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano
Paraná,Sul,410755,Farol,85.1226816,100.0000000,10.3732997,0.715,-0.0323727,0.0000000,0.0675582
Paraná,Sul,410760,Faxinal,89.5139827,94.9209091,8.0027183,0.687,-0.0336532,0.0079829,0.0239961
Paraná,Sul,410765,Fazenda Rio Grande,88.8477983,70.3363636,23.4983100,0.72,-0.0650942,-0.0295922,0.0627227
Paraná,Sul,410770,Fênix,94.7700618,92.0572727,10.4800072,0.716,0.0056437,0.0435710,0.0510858
Paraná,Sul,410773,Fernandes Pinheiro,95.0802139,97.3336364,2.8900387,0.645,-0.0349479,-0.0293300,0.4511656
Paraná,Sul,410775,Figueira,91.5291956,100.0000000,5.6485245,0.677,-0.0140662,0.0000000,0.0390223
Paraná,Sul,410785,Flor da Serra do Sul,97.1098988,97.6918182,2.2464363,0.682,-0.0156827,-0.0253900,0.3015215
Paraná,Sul,410780,Floraí,93.1754317,85.4418182,24.7844386,0.745,0.0081631,0.0640830,0.0656175
Paraná,Sul,410790,Floresta,87.9980602,96.1427273,34.7231641,0.736,0.0624810,0.0312716,0.0277161
Paraná,Sul,410800,Florestópolis,91.4944772,100.0000000,5.2057220,0.701,-0.0076648,0.0000000,0.0207549
Paraná,Sul,410820,Formosa do Oeste,87.5202933,99.7027273,5.3303865,0.723,0.0204428,0.0001105,0.0507648
Paraná,Sul,410830,Foz do Iguaçu,91.9438119,69.4172727,23.8755993,0.751,-0.0133402,0.0664443,0.0474902
Paraná,Sul,410845,Foz do Jordão,96.4456596,100.0000000,2.9960876,0.645,0.0072295,0.0000000,0.0298179
Paraná,Sul,410840,Francisco Beltrão,91.0249961,70.9409091,18.8199444,0.774,0.0146311,0.1218423,0.0294500
Paraná,Sul,410850,General Carneiro,90.8326190,87.6945455,4.8837686,0.652,-0.0215351,-0.0472574,0.0399671
Paraná,Sul,410855,Godoy Moreira,85.9002188,99.5827273,0.8649380,0.675,0.0218698,0.0048108,0.0934106
Paraná,Sul,410860,Goioerê,87.2958875,84.2463636,14.9630707,0.731,0.0015703,0.0356211,-0.0328684
Paraná,Sul,410865,Goioxim,98.5626707,84.3918182,3.1080520,0.641,-0.0034616,0.1144445,0.1011136
Paraná,Sul,410870,Grandes Rios,86.4882573,100.0000000,3.2472731,0.658,0.0505180,0.0000000,0.0520177
Paraná,Sul,410880,Guaíra,96.0966977,78.8481818,10.3195561,0.724,-0.0089014,0.0623978,0.0074326
Paraná,Sul,410890,Guairaçá,92.3866636,100.0000000,9.2922945,0.693,0.0307190,0.0000000,0.0871976
Paraná,Sul,410895,Guamiranga,93.5592658,98.7900000,1.2339255,0.669,-0.0111778,0.0020436,0.0192353
Paraná,Sul,410900,Guapirama,92.5717064,100.0000000,4.6011924,0.702,-0.0244297,0.0000000,0.0667730
Paraná,Sul,410910,Guaporema,94.2053999,100.0000000,10.7156550,0.719,0.0182683,0.0000000,0.0478213
Paraná,Sul,410920,Guaraci,93.5950825,100.0000000,15.1777424,0.698,-0.0215920,0.0000000,0.1539195
Paraná,Sul,410930,Guaraniaçu,86.5572588,100.0000000,6.6659493,0.677,0.0229653,0.0000000,0.0571137
Paraná,Sul,410940,Guarapuava,91.8055613,75.8790909,14.9697991,0.731,0.0100448,0.0149872,0.0181842
Paraná,Sul,410950,Guaraqueçaba,89.1448917,100.0000000,2.0394179,0.587,0.0139666,0.0000000,-0.0097860
Paraná,Sul,410960,Guaratuba,90.7467434,81.2563636,8.3819590,0.717,-0.0415580,0.0951563,-0.0043683
Paraná,Sul,410965,Honório Serpa,92.7016551,100.0000000,6.2995778,0.683,0.0154230,0.0000000,0.0800271
Paraná,Sul,410970,Ibaiti,92.8906699,98.3663636,5.8050823,0.71,0.0052493,0.0219066,-0.0027397
Paraná,Sul,410975,Ibema,96.2494558,59.3436364,3.4000138,0.685,-0.0054086,0.0353200,0.0620188
Paraná,Sul,410980,Ibiporã,87.6093720,93.9245455,21.8859182,0.726,-0.0300845,-0.0023992,0.0101327
Paraná,Sul,410990,Icaraíma,91.7708127,100.0000000,12.5696879,0.666,0.2474012,0.0000000,-0.0155265
Paraná,Sul,411000,Iguaraçu,91.5502264,84.4518182,17.5465813,0.758,0.0381031,0.0155629,0.0655584
Paraná,Sul,411005,Iguatu,79.2715870,100.0000000,7.6758395,0.703,0.0578663,0.0000000,0.0205500
Paraná,Sul,411007,Imbaú,63.1974337,66.1718182,4.2541443,0.622,2.4304842,0.1586731,0.0767665
Paraná,Sul,411010,Imbituva,94.7015242,92.2045455,3.5209244,0.66,0.0104161,0.0098258,0.0259160
Paraná,Sul,411020,Inácio Martins,90.5778341,97.4081818,1.2893779,0.6,-0.0083178,0.0110292,0.0626047
Paraná,Sul,411030,Inajá,92.9761905,100.0000000,14.6984745,0.705,0.0229012,0.0000000,-0.0166398
Paraná,Sul,411040,Indianópolis,94.0305351,100.0000000,9.0751473,0.724,0.0348170,0.0000000,0.0290227
Paraná,Sul,411050,Ipiranga,94.5356199,99.1781818,5.0910219,0.652,0.0083745,-0.0090400,0.0819437
Paraná,Sul,411060,Iporã,90.8840658,97.2290909,5.2048717,0.706,0.0264749,0.0133635,0.0316013
Paraná,Sul,411070,Irati,94.2324228,52.8390909,12.3338765,0.726,-0.0066927,0.0418184,0.0151898
Paraná,Sul,411080,Iretama,94.2063492,97.0790909,3.6421766,0.665,0.0031761,0.0110216,0.0775704
Paraná,Sul,411095,Itaipulândia,96.8264233,99.0690909,3.5213450,0.738,-0.0268129,-0.0073487,0.0031626
Paraná,Sul,411100,Itambaracá,92.3775341,99.7090909,7.6560235,0.694,0.0022782,0.0033058,0.0468262
Paraná,Sul,411110,Itambé,85.6207998,100.0000000,27.2189792,0.746,-0.0445562,0.0000000,0.0213534
Paraná,Sul,411120,Itapejara d'Oeste,98.6531987,100.0000000,6.9321138,0.731,-0.0091909,0.0000000,0.1245952
Paraná,Sul,411125,Itaperuçu,83.3294831,64.3727273,5.9686756,0.637,0.0013951,0.0507691,0.0498368
Paraná,Sul,411130,Itaúna do Sul,90.6036277,100.0000000,5.5079340,0.656,0.0271803,0.0000000,-0.0138356
Paraná,Sul,411140,Ivaí,93.5671015,74.2518182,2.8695428,0.651,0.0135631,0.0051800,0.0278416
Paraná,Sul,411150,Ivaiporã,93.4198561,76.3445455,10.4622059,0.73,0.0080031,0.0596496,0.0211804
Paraná,Sul,411155,Ivaté,85.2030283,95.8263636,29.1701208,0.706,-0.0403426,0.0220932,-0.0144680
Paraná,Sul,411160,Ivatuba,77.0303416,100.0000000,20.7223849,0.766,0.1211020,0.0000000,0.0314439
Paraná,Sul,411170,Jaboti,88.4056960,94.0954545,1.7786608,0.718,-0.0022656,0.0666380,0.0601384
Paraná,Sul,411180,Jacarezinho,90.0436551,82.2200000,14.3202509,0.743,0.0173853,0.0057418,0.0143338
Paraná,Sul,411190,Jaguapitã,89.0796635,100.0000000,9.5710540,0.715,-0.1045397,0.0000000,0.0474510
Paraná,Sul,411200,Jaguariaíva,90.2491721,58.4281818,15.7047143,0.743,0.0147474,0.1627281,0.0846713
Paraná,Sul,411210,Jandaia do Sul,96.9355556,98.7454545,17.9664796,0.747,0.0027227,0.0000427,0.0238079
Paraná,Sul,411220,Janiópolis,91.9838783,99.8918182,6.9597438,0.696,-0.0311484,0.0012043,0.0403112
Paraná,Sul,411230,Japira,95.7708571,100.0000000,2.0177174,0.696,-0.0134420,0.0000000,0.0586318
Paraná,Sul,411240,Japurá,88.6397498,90.9481818,12.7133839,0.712,0.0075307,0.1005410,-0.0100331
Paraná,Sul,411250,Jardim Alegre,96.2252237,98.0236364,5.0472468,0.689,0.0029562,0.0107593,0.0421957
Paraná,Sul,411270,Jataizinho,90.4746373,100.0000000,10.8742177,0.687,-0.0067024,0.0000000,0.0252643
Paraná,Sul,411275,Jesuítas,95.4234128,76.0000000,6.0781665,0.705,0.0076087,-0.0416770,0.0285162
Paraná,Sul,411280,Joaquim Távora,95.0382958,96.2890909,10.1012906,0.7,0.0056416,0.0056408,0.0544388
Paraná,Sul,411290,Jundiaí do Sul,97.3535512,99.2127273,2.4544775,0.688,-0.0183001,0.0094811,0.0391350
Paraná,Sul,411295,Juranda,95.9478108,98.9281818,14.4681553,0.708,-0.0005521,0.0133658,0.0348303
Paraná,Sul,411300,Jussara,88.2573707,100.0000000,7.7638115,0.718,-0.0017961,0.0000000,0.0422020
Paraná,Sul,411310,Kaloré,96.6239553,100.0000000,3.8291489,0.721,0.0100859,0.0000000,0.0542039
Paraná,Sul,411320,Lapa,84.8779896,69.8509091,7.7015404,0.706,0.0258925,0.0414808,0.0102124
Paraná,Sul,411325,Laranjal,95.4666404,100.0000000,0.5573889,0.585,0.0100495,0.0000000,0.1181737
Paraná,Sul,411330,Laranjeiras do Sul,93.9880143,100.0000000,6.6669504,0.706,-0.0147148,0.0000000,0.0307631
Paraná,Sul,411340,Leópolis,79.0543185,100.0000000,4.4687942,0.707,0.0525852,0.0000000,0.0535036
Paraná,Sul,411342,Lidianópolis,91.0231073,93.4418182,2.1830818,0.68,-0.0008413,0.0174901,0.0856441
Paraná,Sul,411350,Loanda,93.6752932,59.8363636,11.2524723,0.725,0.0154897,-0.0632680,0.0192717
Paraná,Sul,411360,Lobato,95.0265476,74.9700000,25.8725335,0.744,-0.0146306,-0.0082296,0.0034943
Paraná,Sul,411370,Londrina,84.8410562,64.8009091,33.7819014,0.778,0.0263531,-0.0049237,0.0019351
Paraná,Sul,411373,Luiziana,96.4491984,97.2618182,8.8970689,0.668,0.0066379,0.0071763,0.0897379
Paraná,Sul,411375,Lunardelli,87.4222981,94.0209091,3.5066305,0.69,0.0278161,0.0160568,0.0766070
Paraná,Sul,411380,Lupionópolis,97.1678322,97.3172727,9.0821315,0.71,0.0053505,0.0123541,0.0076692
Paraná,Sul,411390,Mallet,98.5218651,85.6572727,12.8517318,0.708,0.0014394,0.0881625,0.0795173
Paraná,Sul,411400,Mamborê,90.1074389,97.7790909,14.5912270,0.719,-0.0065588,-0.0239275,0.0376805
Paraná,Sul,411410,Mandaguaçu,92.2205333,82.1718182,32.4716112,0.718,0.0125066,0.0610821,0.0215780
Paraná,Sul,411420,Mandaguari,92.9813592,88.2236364,26.2575669,0.751,0.0052335,0.0755444,0.0873438
Paraná,Sul,411430,Mandirituba,76.2521768,72.3872727,6.0735414,0.655,-0.0275890,0.0504458,0.0229222
Paraná,Sul,411435,Manfrinópolis,79.0542127,100.0000000,5.0978269,0.645,0.1640607,0.0000000,1.4756463
Paraná,Sul,411440,Mangueirinha,95.4184613,98.3145455,11.0062619,0.688,0.0094588,0.0042196,0.0496145
Paraná,Sul,411450,Manoel Ribas,94.9360764,77.6272727,5.0304243,0.716,0.0084307,0.1441669,0.0466399
Paraná,Sul,411460,Marechal Cândido Rondon,89.7071684,65.0545455,40.5174623,0.774,0.0963475,0.1965175,0.0143569
Paraná,Sul,411470,Maria Helena,88.3228776,100.0000000,2.8627080,0.703,0.0311116,0.0000000,0.0100851
Paraná,Sul,411480,Marialva,98.2319052,92.8718182,30.0742859,0.735,-0.0047614,0.0142262,0.0315506
Paraná,Sul,411490,Marilândia do Sul,96.9768424,100.0000000,5.9144289,0.691,-0.0059643,0.0000000,0.0326842
Paraná,Sul,411500,Marilena,90.9993935,100.0000000,2.8568716,0.681,0.0239256,0.0000000,0.0437895
Paraná,Sul,411510,Mariluz,94.8347348,99.5690909,10.1408724,0.639,-0.0010337,0.0049318,0.0585758
Paraná,Sul,411520,Maringá,98.4404144,84.4963636,44.3006959,0.808,0.0004159,-0.0093542,-0.0022173
Paraná,Sul,411530,Mariópolis,96.8010277,91.8109091,13.4283269,0.698,0.0013300,0.0369650,0.0751726
Paraná,Sul,411540,Marmeleiro,95.7260241,96.2090909,6.0203165,0.722,0.0003996,0.0303531,0.0456932
Paraná,Sul,411545,Marquinho,95.4056111,100.0000000,0.8357329,0.614,0.0090309,0.0000000,0.1891279
Paraná,Sul,411550,Marumbi,90.3364769,100.0000000,7.1037417,0.721,0.0089558,0.0000000,0.0606600
Paraná,Sul,411560,Matelândia,95.7287445,99.3581818,15.5485881,0.725,-0.0031611,0.0000568,0.0063555
Paraná,Sul,411570,Matinhos,91.2323057,75.9327273,13.5022491,0.743,-0.0322519,0.0440950,0.0054781
Paraná,Sul,411575,Mauá da Serra,90.1992963,96.5363636,9.0196664,0.652,-0.0485106,0.0227094,0.0078656
Paraná,Sul,411580,Medianeira,89.9219602,64.8027273,26.8384810,0.763,-0.0508925,0.0303869,0.0027884
Paraná,Sul,411585,Mercedes,95.2421589,100.0000000,28.4094452,0.74,0.0087105,0.0000000,0.0139072
Paraná,Sul,411600,Miraselva,97.8535354,100.0000000,7.6644889,0.748,0.0031746,0.0000000,0.0541330
Paraná,Sul,411605,Missal,93.8686166,98.4609091,7.6987781,0.711,-0.0077285,0.0001670,0.0141272
Paraná,Sul,411610,Moreira Sales,85.9051298,74.3036364,13.8921726,0.675,-0.0162533,0.0806358,0.0414612
Paraná,Sul,411620,Morretes,88.1305201,77.8518182,9.3839232,0.686,-0.0006116,0.1284960,0.0012140
Paraná,Sul,411630,Munhoz de Melo,93.7005419,94.3627273,6.8557891,0.726,0.0230466,0.0092378,0.0673485
Paraná,Sul,411660,Nova América da Colina,92.0024430,99.8263636,2.6372267,0.698,0.0320754,0.0000047,0.0630150
Paraná,Sul,411670,Nova Aurora,96.6119755,91.7500000,17.7586965,0.733,0.0027623,-0.0000419,0.0813050
Paraná,Sul,411690,Nova Esperança,93.8332759,91.5918182,25.1531663,0.722,0.0070958,0.0113156,0.0243598
Paraná,Sul,411695,Nova Esperança do Sudoeste,82.1338013,96.9472727,5.5196332,0.714,0.0166851,0.0169771,0.4589371
Paraná,Sul,411700,Nova Fátima,89.8840472,85.1154545,5.7801735,0.688,-0.0011099,-0.0153135,0.0229188
Paraná,Sul,411705,Nova Laranjeiras,95.4468035,100.0000000,0.9301669,0.642,0.0036960,0.0000000,0.0555265
Paraná,Sul,411710,Nova Londrina,89.2539114,100.0000000,13.3927562,0.758,-0.0398331,0.0000000,0.0105752
Paraná,Sul,411720,Nova Olímpia,83.4980520,100.0000000,7.2191765,0.71,-0.0539636,0.0000000,-0.0101574
Paraná,Sul,411725,Nova Prata do Iguaçu,94.3670041,100.0000000,3.0379524,0.716,0.0188552,0.0000000,0.0169198
Paraná,Sul,411721,Nova Santa Bárbara,93.7066483,84.3036364,3.8768027,0.68,-0.0085359,-0.0063339,0.0686516
Paraná,Sul,411722,Nova Santa Rosa,96.9606842,88.8945455,26.0978803,0.731,-0.0085227,0.0638086,0.0404417
Paraná,Sul,411727,Nova Tebas,92.5356281,100.0000000,2.0783443,0.651,0.0160477,0.0000000,0.1256882
Paraná,Sul,411729,Novo Itacolomi,90.3990579,100.0000000,3.2083833,0.71,-0.0252530,0.0000000,0.0625173
Paraná,Sul,411730,Ortigueira,92.9422717,78.1163636,4.7138081,0.609,0.0074549,0.0917007,0.1182960
Paraná,Sul,411740,Ourizona,92.8693295,99.5054545,26.9297466,0.72,-0.0488674,0.0000125,0.0282696
Paraná,Sul,411745,Ouro Verde do Oeste,94.3759400,88.9972727,20.7110169,0.709,-0.0016780,0.0960808,0.0674071
Paraná,Sul,411750,Paiçandu,94.1845637,75.8718182,24.5754027,0.716,-0.0035191,0.0594739,0.0485319
Paraná,Sul,411760,Palmas,86.3236135,60.2336364,9.2579023,0.66,0.0235703,0.0319869,0.0329875
Paraná,Sul,411770,Palmeira,93.5250403,93.2845455,9.5493316,0.718,-0.0097768,0.0249218,0.0725941
Paraná,Sul,411780,Palmital,94.2671328,86.3245455,2.6517670,0.639,-0.0055945,0.0791752,0.0308052
Paraná,Sul,411790,Palotina,97.4976124,92.7145455,21.9620592,0.768,-0.0023886,-0.0130491,0.0177747
Paraná,Sul,411800,Paraíso do Norte,91.8158924,100.0000000,12.8250691,0.746,0.0158061,0.0000000,0.0026529
Paraná,Sul,411810,Paranacity,93.9504752,65.4654545,27.5881277,0.717,-0.0057783,0.1240934,-0.0120567
Paraná,Sul,411820,Paranaguá,77.0588096,57.3463636,29.9530286,0.75,-0.0049975,0.0855374,0.0144091
Paraná,Sul,411830,Paranapoema,87.8368794,100.0000000,5.7351509,0.709,0.0874499,0.0000000,0.0204878
Paraná,Sul,411840,Paranavaí,88.3392118,99.3881818,20.5084780,0.763,-0.0200183,0.0035444,0.0311609
Paraná,Sul,411845,Pato Bragado,97.1692374,91.3445455,17.9250363,0.747,0.0034480,0.0325474,0.0445949
Paraná,Sul,411850,Pato Branco,96.7469133,75.2963636,28.4477978,0.782,0.0041680,0.0303212,0.0318971
Paraná,Sul,411860,Paula Freitas,95.6017316,100.0000000,2.7529742,0.717,0.0099622,0.0000000,0.0695299
Paraná,Sul,411870,Paulo Frontin,94.2006407,96.6500000,1.6539439,0.708,-0.0023643,0.0011807,0.0843572
Paraná,Sul,411880,Peabiru,96.2797783,97.8890909,12.2142632,0.723,-0.0044456,0.0289550,0.0482852
Paraná,Sul,411885,Perobal,97.8720395,100.0000000,3.1127420,0.713,-0.0028331,0.0000000,0.0695095
Paraná,Sul,411890,Pérola,87.7747456,96.0672727,4.2011411,0.7,0.6210202,0.0006320,0.0047484
Paraná,Sul,411900,Pérola d'Oeste,91.6215889,95.5836364,2.7681774,0.726,0.0332495,0.0458969,0.0359175
Paraná,Sul,411910,Piên,96.7618463,99.1236364,11.2366525,0.694,0.0071694,0.0010284,0.0123486
Paraná,Sul,411915,Pinhais,89.4110297,69.4227273,33.8292236,0.751,-0.0132393,0.1820980,-0.0041213
Paraná,Sul,411920,Pinhalão,86.8506815,95.8672727,2.2141324,0.697,0.0350760,-0.0454600,0.0536261
Paraná,Sul,411930,Pinhão,92.1256496,82.3863636,3.6461487,0.654,-0.0032260,0.1196990,0.0079377
Paraná,Sul,411940,Piraí do Sul,86.1982816,38.1900000,10.6223876,0.708,0.0943983,0.2023976,0.0100385
Paraná,Sul,411950,Piraquara,92.5325769,58.0154545,14.9080022,0.7,0.0252400,0.0895797,0.0237029
Paraná,Sul,411960,Pitanga,96.0526216,93.4027273,6.3602212,0.702,-0.0005369,0.0255593,0.0339446
Paraná,Sul,411965,Pitangueiras,99.2492492,99.9881818,4.3122984,0.71,0.0002476,0.0000002,0.0654065
Paraná,Sul,411980,Planalto,96.5128927,99.7936364,2.3442151,0.706,-0.0000753,0.0003674,0.0567409
Paraná,Sul,411990,Ponta Grossa,91.1658420,69.6072727,25.7214782,0.763,-0.0050194,0.0635343,0.0088469
Paraná,Sul,411995,Pontal do Paraná,89.0164793,70.2245455,17.2646341,0.738,-0.0747982,-0.0600039,0.1632368
Paraná,Sul,412000,Porecatu,81.4835383,96.4009091,16.2544025,0.738,0.0276482,0.0108441,-0.0452960
Paraná,Sul,412015,Porto Barreiro,90.0555921,100.0000000,0.8647828,0.688,0.0135306,0.0000000,0.1635976
Paraná,Sul,412020,Porto Rico,93.9000980,100.0000000,5.5340984,0.735,0.0198576,0.0000000,0.0578643
Paraná,Sul,412030,Porto Vitória,92.4019657,86.6036364,1.6005762,0.685,0.0253115,0.0176350,0.0715782
Paraná,Sul,412033,Prado Ferreira,99.6363636,95.6672727,5.6697353,0.71,0.0001667,-0.0065860,0.0616335
Paraná,Sul,412035,Pranchita,93.2537879,100.0000000,2.8335785,0.752,-0.0083589,0.0000000,0.0727499
Paraná,Sul,412040,Presidente Castelo Branco,94.8595805,70.8318182,19.9045238,0.713,-0.0213922,0.0040924,0.0267076
Paraná,Sul,412050,Primeiro de Maio,88.9868989,99.3663636,12.5806523,0.701,0.0388323,0.0074922,0.0339704
Paraná,Sul,412060,Prudentópolis,93.0899679,70.2554545,3.1883545,0.676,-0.0011096,0.0905281,0.0351866
Paraná,Sul,412065,Quarto Centenário,92.0120913,100.0000000,10.5325915,0.71,0.0277707,0.0000000,-0.0083695
Paraná,Sul,412070,Quatiguá,96.4330262,98.4109091,5.0743379,0.714,0.0077077,0.0040891,0.0699451
Paraná,Sul,412080,Quatro Barras,90.1316361,98.2309091,33.6687218,0.742,0.0265660,0.0047019,-0.0368877
Paraná,Sul,412085,Quatro Pontes,97.9730074,88.0890909,37.3860900,0.791,0.0029872,0.0005056,0.0442434
Paraná,Sul,412090,Quedas do Iguaçu,93.5585349,63.0618182,7.5465029,0.681,-0.0013930,0.1368820,0.0417476
Paraná,Sul,412100,Querência do Norte,95.5390821,99.1000000,4.3375503,0.688,0.0046184,0.0010878,0.0194161
Paraná,Sul,412110,Quinta do Sol,92.6803173,97.7672727,10.4227945,0.715,-0.0403363,-0.0245600,0.0593927
Paraná,Sul,412120,Quitandinha,98.3021829,98.8245455,3.4575033,0.68,0.0019247,0.0012825,0.0470932
Paraná,Sul,412125,Ramilândia,87.1946484,100.0000000,5.3035886,0.63,0.0505147,0.0000000,-0.0112403
Paraná,Sul,412140,Realeza,98.0985208,98.0863636,8.4384838,0.722,0.0092259,0.0028304,0.0262331
Paraná,Sul,412150,Rebouças,94.0317065,90.5336364,2.0452495,0.672,0.0104408,0.0153300,0.0216179
Paraná,Sul,412160,Renascença,95.1897098,100.0000000,5.1655618,0.733,0.0266337,0.0000000,0.0572801
Paraná,Sul,412170,Reserva,93.2904152,100.0000000,4.0144461,0.618,-0.0109002,0.0000000,0.0732514
Paraná,Sul,412175,Reserva do Iguaçu,94.6417483,89.8318182,4.0060349,0.648,-0.0002574,-0.0041350,-0.0011806
Paraná,Sul,412180,Ribeirão Claro,95.0440751,80.6663636,8.7739957,0.716,-0.0048003,-0.0222501,0.1806397
Paraná,Sul,412190,Ribeirão do Pinhal,96.1692569,79.1963636,6.6786776,0.701,0.0042912,0.1530351,0.0335742
Paraná,Sul,412200,Rio Azul,94.6099096,90.4354545,2.3273434,0.687,0.0058625,0.0164255,0.0380336
Paraná,Sul,412210,Rio Bom,95.5309396,100.0000000,4.2748403,0.729,0.0003377,0.0000000,0.0508306
Paraná,Sul,412215,Rio Bonito do Iguaçu,94.7331625,99.2054545,0.6729746,0.629,0.0009069,0.0095770,0.0748492
Paraná,Sul,412217,Rio Branco do Ivaí,94.5944894,92.6536364,3.9973956,0.64,-0.0313102,0.0030856,0.2890323
Paraná,Sul,412220,Rio Branco do Sul,86.0860000,72.5636364,14.1379544,0.679,0.0008062,0.0093041,0.0220887
Paraná,Sul,412230,Rio Negro,93.4269765,76.2809091,12.1136748,0.76,-0.0158839,0.0953998,-0.0099060
Paraná,Sul,412240,Rolândia,95.2573053,81.3672727,20.1261817,0.739,-0.0327250,-0.0619168,0.0090012
Paraná,Sul,412250,Roncador,86.8605194,74.6763636,5.6056905,0.681,-0.0017815,0.1684791,0.0525742
Paraná,Sul,412260,Rondon,86.0550071,95.3281818,22.3854015,0.713,0.0471100,0.0356006,-0.0286874
Paraná,Sul,412265,Rosário do Ivaí,89.8105415,100.0000000,2.4094336,0.662,0.0237527,0.0000000,0.0716071
Paraná,Sul,412270,Sabáudia,96.2506660,93.0009091,5.9639616,0.74,0.0026262,0.0242039,0.0430396
Paraná,Sul,412280,Salgado Filho,88.0536131,100.0000000,2.7689595,0.7,0.0554526,0.0000000,0.1366671
Paraná,Sul,412290,Salto do Itararé,94.4108451,82.2463636,1.0491330,0.704,0.0092260,0.0353355,-0.0013136
Paraná,Sul,412300,Salto do Lontra,91.1541466,96.7509091,4.8338993,0.718,0.0087139,0.0103246,0.0287162
Paraná,Sul,412320,Santa Cecília do Pavão,87.1096314,100.0000000,6.8357910,0.723,0.0152074,0.0000000,0.0510066
Paraná,Sul,412330,Santa Cruz de Monte Castelo,92.6475379,94.9300000,6.7363564,0.71,0.0018508,-0.0557700,0.0487640
Paraná,Sul,412340,Santa Fé,93.9199915,67.5545455,16.7365546,0.705,-0.0124435,0.1914869,0.0073372
Paraná,Sul,412350,Santa Helena,99.8395722,84.3418182,6.9530951,0.744,0.0000317,0.0455359,0.0614977
Paraná,Sul,412360,Santa Inês,91.5454545,100.0000000,19.4419420,0.717,0.0323801,0.0000000,0.0285407
Paraná,Sul,412370,Santa Isabel do Ivaí,92.5535561,100.0000000,7.2120490,0.72,-0.0192914,0.0000000,0.0248478
Paraná,Sul,412380,Santa Izabel do Oeste,98.2760588,99.0081818,17.3948141,0.696,0.0009244,-0.0059105,-0.1433518
Paraná,Sul,412385,Santa Maria do Oeste,90.8857603,96.3200000,1.5679004,0.609,0.0008610,0.0108282,0.0732873
Paraná,Sul,412390,Santa Mariana,87.1233874,71.6645455,8.0679248,0.7,0.0212716,0.1478204,0.0330853
Paraná,Sul,412402,Santa Tereza do Oeste,99.9449036,98.6700000,11.1276568,0.705,0.0000037,0.0144024,0.0865471
Paraná,Sul,412405,Santa Terezinha de Itaipu,94.9695230,84.1409091,10.7045765,0.738,-0.0042826,0.1210087,0.0364685
Paraná,Sul,412400,Santana do Itararé,95.1916452,97.1918182,1.4587834,0.687,0.0086517,-0.0308900,0.0957218
Paraná,Sul,412410,Santo Antônio da Platina,87.6745289,78.7045455,11.3202030,0.718,-0.0283356,0.0099622,0.0724071
Paraná,Sul,412430,Santo Antônio do Paraíso,93.0329595,100.0000000,3.7331989,0.716,-0.0289203,0.0000000,0.0445261
Paraná,Sul,412440,Santo Antônio do Sudoeste,91.7866622,98.1727273,2.4298853,0.671,0.0008741,0.0132916,0.0329739
Paraná,Sul,412450,Santo Inácio,90.1196430,81.0245455,12.8417387,0.739,0.0244481,0.0690834,0.0282377
Paraná,Sul,412460,São Carlos do Ivaí,92.6519701,100.0000000,9.3706801,0.682,0.0237456,0.0000000,0.0764318
Paraná,Sul,412470,São Jerônimo da Serra,89.8806822,93.7063636,2.9283807,0.637,0.0152661,0.1557619,0.0422696
Paraná,Sul,412480,São João,98.9709188,99.7863636,12.1923457,0.727,0.0005033,0.0000566,0.0828504
Paraná,Sul,412490,São João do Caiuá,93.6935370,67.2436364,9.1323525,0.664,0.0234872,-0.0998607,-0.0015547
Paraná,Sul,412500,São João do Ivaí,97.0236226,99.1645455,8.2812702,0.693,-0.0139146,0.0009300,0.0434046
Paraná,Sul,412510,São João do Triunfo,85.3330896,85.7090909,1.7459220,0.629,0.0364827,0.0403375,0.0291166
Paraná,Sul,412520,São Jorge d'Oeste,93.7418005,100.0000000,5.2147584,0.722,0.0170323,0.0000000,0.0850462
Paraná,Sul,412530,São Jorge do Ivaí,94.3167458,82.9154545,29.6502911,0.743,0.0207562,0.0814274,0.0204128
Paraná,Sul,412535,São Jorge do Patrocínio,88.9759170,100.0000000,1.3321153,0.676,0.0240929,0.0000000,0.0526487
Paraná,Sul,412540,São José da Boa Vista,98.5757576,100.0000000,1.4943048,0.671,-0.0054035,0.0000000,0.0319098
Paraná,Sul,412545,São José das Palmeiras,88.6682280,90.5154545,12.1840624,0.713,-0.0264707,0.0077322,0.0927236
Paraná,Sul,412550,São José dos Pinhais,85.2139969,62.8909091,36.7650358,0.758,-0.0006814,0.0202128,-0.0181196
Paraná,Sul,412555,São Manoel do Paraná,87.3489736,100.0000000,5.2354272,0.725,0.0760525,0.0000000,0.0107398
Paraná,Sul,412560,São Mateus do Sul,93.0258447,61.1018182,14.9482796,0.719,-0.0222297,0.1111612,-0.0280970
Paraná,Sul,412570,São Miguel do Iguaçu,89.5416213,94.8700000,11.6333633,0.704,-0.0056583,0.0276876,0.0562344
Paraná,Sul,412575,São Pedro do Iguaçu,94.5459947,67.1436364,16.4123813,0.683,0.0104909,0.0902507,0.0686448
Paraná,Sul,412580,São Pedro do Ivaí,92.4668651,93.3372727,17.1269398,0.717,-0.0186978,0.0451752,-0.0315116
Paraná,Sul,412590,São Pedro do Paraná,92.8451178,100.0000000,8.7972694,0.704,-0.0337464,0.0000000,-0.1117452
