CodMun,regiao_geo,Estado,Mun,Média_pop,Média_pop0a4,Média_pct_pop0a4,area_km2,Densidade,pct_san_adeq,média_familias_bf,média_pct_ben_bf
432254,Sul,Rio Grande do Sul,Vale Real,5607,333,0.0594637,328.272,17.08,0.2526799,44,0.0314957
432252,Sul,Rio Grande do Sul,Vale Verde,3419,203,0.0593636,45.085,75.83,0.4957831,149,0.1746436
432255,Sul,Rio Grande do Sul,Vanini,2074,95,0.0456737,329.727,6.29,0.7318519,38,0.0743513
432260,Sul,Rio Grande do Sul,Venâncio Aires,69675,3782,0.0542761,64.905,1073.49,0.8341083,2453,0.1414974
432270,Sul,Rio Grande do Sul,Vera Cruz,25806,1557,0.0603346,772.588,33.40,0.7248141,970,0.1515958
432280,Sul,Rio Grande do Sul,Veranópolis,24929,1213,0.0486776,309.621,80.51,0.9066191,280,0.0450369
432285,Sul,Rio Grande do Sul,Vespasiano Correa,1904,82,0.0428640,289.464,6.58,0.2992556,9,0.0188979
432290,Sul,Rio Grande do Sul,Viadutos,5051,202,0.0398993,113.622,44.45,0.4851503,170,0.1318245
432300,Sul,Rio Grande do Sul,Viamão,250394,18236,0.0728085,268.072,934.05,0.7341360,11864,0.1896411
432310,Sul,Rio Grande do Sul,Vicente Dutra,4991,349,0.0699403,1496.506,3.34,0.4453096,393,0.3147763
432320,Sul,Rio Grande do Sul,Victor Graeff,2978,176,0.0590549,193.025,15.43,0.2462085,34,0.0459704
432330,Sul,Rio Grande do Sul,Vila Flores,3335,134,0.0402096,238.133,14.01,0.5973113,26,0.0312780
432335,Sul,Rio Grande do Sul,Vila Lângaro,2137,93,0.0436211,107.652,19.85,0.5027322,33,0.0609218
432340,Sul,Rio Grande do Sul,Vila Maria,4336,179,0.0412225,151.695,28.58,0.5591922,47,0.0429342
432345,Sul,Rio Grande do Sul,Vila Nova do Sul,4292,231,0.0538172,181.061,23.71,0.4589137,404,0.3764228
432350,Sul,Rio Grande do Sul,Vista Alegre,2813,163,0.0580660,508.278,5.53,0.1965398,117,0.1650434
432360,Sul,Rio Grande do Sul,Vista Alegre do Prata,1579,72,0.0453165,77.63,20.34,0.3229232,14,0.0361938
432370,Sul,Rio Grande do Sul,Vista Gaúcha,2836,135,0.0477658,119.327,23.76,0.2659801,160,0.2254756
432375,Sul,Rio Grande do Sul,Vitória das Missões,3321,169,0.0507834,90.022,36.89,0.2578015,319,0.3816154
432377,Sul,Rio Grande do Sul,Westfalia,2942,129,0.0439893,258.312,11.39,0.9501929,7,0.0101011
432380,Sul,Rio Grande do Sul,Xangri-lá,14760,1166,0.0789114,63.665,231.84,0.1234733,386,0.1049054
110001,Norte,Rondônia,Alta Floresta D'Oeste,23841,1804,0.0755799,7067.127,3.37,0.0249619,1788,0.2992235
110037,Norte,Rondônia,Alto Alegre dos Parecis,13184,1142,0.0866558,3958.273,3.33,0.0056433,1056,0.3205654
110040,Norte,Rondônia,Alto Paraíso,19694,1690,0.0858163,2651.822,7.43,0.1084303,1632,0.3393130
110034,Norte,Rondônia,Alvorada D'Oeste,15672,1191,0.0759035,3029.189,5.17,0.3435978,1818,0.4593459
110002,Norte,Rondônia,Ariquemes,101002,7946,0.0787751,4426.571,22.82,0.0835064,4721,0.1887390
110045,Norte,Rondônia,Buritis,36752,3340,0.0909492,3265.809,11.25,0.0172029,2778,0.3073606
110003,Norte,Rondônia,Cabixi,5822,458,0.0784326,1314.352,4.43,0.2158229,353,0.2371454
110060,Norte,Rondônia,Cacaulândia,6069,522,0.0860825,1961.778,3.09,0.2123019,360,0.2386109
110004,Norte,Rondônia,Cacoal,83150,5954,0.0716505,3793,21.92,0.5112444,3883,0.1880187
110070,Norte,Rondônia,Campo Novo de Rondônia,13614,1281,0.0941246,3442.005,3.96,0.1949996,1056,0.3129443
110080,Norte,Rondônia,Candeias do Jamari,23820,2360,0.0991015,6843.868,3.48,0.0929934,2035,0.3372966
110090,Norte,Rondônia,Castanheiras,3322,224,0.0673618,892.841,3.72,0.0139420,290,0.3459334
110005,Norte,Rondônia,Cerejeiras,16813,1184,0.0703625,2783.3,6.04,0.1660927,887,0.2101216
110092,Norte,Rondônia,Chupinguaia,9985,947,0.0948322,5126.723,1.95,0.0254327,579,0.2351719
110006,Norte,Rondônia,Colorado do Oeste,17280,1223,0.0706303,1451.06,11.91,0.0507833,724,0.1635641
110007,Norte,Rondônia,Corumbiara,8102,575,0.0709577,3060.321,2.65,0.1082675,671,0.3259418
110008,Norte,Rondônia,Costa Marques,16401,1728,0.1053417,4987.177,3.29,0.0796713,1610,0.3936809
110094,Norte,Rondônia,Cujubim,21212,2147,0.1010955,3863.946,5.49,0.0711380,1389,0.2703895
110009,Norte,Rondônia,Espigão D'Oeste,31048,2511,0.0809394,4518.038,6.87,0.1326076,1975,0.2570046
110100,Norte,Rondônia,Governador Jorge Teixeira,9097,706,0.0775729,5067.384,1.80,0.2897917,1212,0.5264749
110010,Norte,Rondônia,Guajará-Mirim,44593,4307,0.0966587,24856.877,1.79,0.1923654,3633,0.3270522
110110,Norte,Rondônia,Itapuã do Oeste,9705,959,0.0989175,4081.58,2.38,0.0321734,829,0.3471321
110011,Norte,Rondônia,Jaru,52414,4031,0.0768925,2944.128,17.80,0.0316664,3268,0.2487777
110012,Norte,Rondônia,Ji-Paraná,124672,9437,0.0757725,6896.649,18.08,0.1963810,4408,0.1429107
110013,Norte,Rondônia,Machadinho D'Oeste,36371,3362,0.0925189,8509.27,4.27,0.0200270,2465,0.2757300
110120,Norte,Rondônia,Ministro Andreazza,10075,838,0.0831007,798.083,12.62,0.0490937,730,0.2870419
110130,Norte,Rondônia,Mirante da Serra,11484,876,0.0763033,1191.875,9.64,0.0184317,1039,0.3591580
110140,Norte,Rondônia,Monte Negro,15214,1300,0.0854447,1931.378,7.88,0.0117908,1067,0.2838357
110014,Norte,Rondônia,Nova Brasilândia D'Oeste,20412,1484,0.0727170,1703.008,11.99,0.0362429,1958,0.3838456
110033,Norte,Rondônia,Nova Mamoré,27239,2673,0.0981690,10070.49,2.70,0.0788938,2203,0.3337548
110143,Norte,Rondônia,Nova União,7280,566,0.0777486,807.125,9.02,0.0109560,476,0.2601598
110050,Norte,Rondônia,Novo Horizonte do Oeste,9401,692,0.0734387,843.446,11.15,0.0918202,849,0.3589717
110015,Norte,Rondônia,Ouro Preto do Oeste,37269,2727,0.0731225,1969.85,18.92,0.0966321,1613,0.1716912
110145,Norte,Rondônia,Parecis,5561,496,0.0893524,2548.683,2.18,0.0060951,431,0.3163059
110018,Norte,Rondônia,Pimenta Bueno,35746,2688,0.0752438,6241.016,5.73,0.3682598,1406,0.1583906
110146,Norte,Rondônia,Pimenteiras do Oeste,2258,226,0.1001173,6014.733,0.38,0.1789785,187,0.3310478
110020,Norte,Rondônia,Porto Velho,489005,38608,0.0791402,34090.952,14.34,0.4107258,24397,0.2002223
110025,Norte,Rondônia,Presidente Médici,20699,1421,0.0685253,1758.465,11.77,0.0164214,1978,0.3825485
110147,Norte,Rondônia,Primavera de Rondônia,3190,221,0.0691899,605.692,5.27,0.0180255,265,0.3261444
110026,Norte,Rondônia,Rio Crespo,3599,298,0.0829636,1717.64,2.10,0.2219275,274,0.3062840
110028,Norte,Rondônia,Rolim de Moura,53618,3932,0.0733840,1457.811,36.78,0.1419667,2514,0.1891995
110029,Norte,Rondônia,Santa Luzia D'Oeste,7651,539,0.0701528,1197.796,6.39,0.0194677,591,0.3028430
110148,Norte,Rondônia,São Felipe D'Oeste,5611,384,0.0684310,541.647,10.36,0.1573563,391,0.2697647
110149,Norte,Rondônia,São Francisco do Guaporé,18548,1716,0.0925871,10959.767,1.69,0.0388858,1461,0.3213192
110032,Norte,Rondônia,São Miguel do Guaporé,22706,1907,0.0839763,7460.117,3.04,0.1005194,1554,0.2747729
110150,Norte,Rondônia,Seringueiras,11875,942,0.0793105,3773.505,3.15,0.1860661,1179,0.3969492
110155,Norte,Rondônia,Teixeirópolis,4616,319,0.0690660,459.978,10.04,0.0215957,356,0.3060503
110160,Norte,Rondônia,Theobroma,10645,857,0.0804645,2197.413,4.84,0.1019640,906,0.3388054
110170,Norte,Rondônia,Urupá,12272,920,0.0748762,831.857,14.75,0.1144256,1238,0.3986047
110175,Norte,Rondônia,Vale do Anari,10491,903,0.0860633,3135.106,3.35,0.0063528,808,0.3117646
110180,Norte,Rondônia,Vale do Paraíso,7526,543,0.0720927,965.676,7.79,0.0027381,704,0.3694992
110030,Norte,Rondônia,Vilhena,90114,7206,0.0801806,11699.15,7.70,0.1283715,3500,0.1572105
140005,Norte,Roraima,Alto Alegre,16054,2295,0.1427177,25454.297,0.63,0.1576434,2101,0.5252419
140002,Norte,Roraima,Amajari,11291,1862,0.1652411,28473.45,0.40,0.0963158,1185,0.4187654
140010,Norte,Roraima,Boa Vista,338689,30590,0.0909516,8079.914,41.92,0.5267978,21624,0.2602312
140015,Norte,Roraima,Bonfim,11833,1686,0.1426832,5687.037,2.08,0.3507985,1936,0.6524926
140017,Norte,Roraima,Cantá,16470,1958,0.1190525,7664.831,2.15,0.1070697,2195,0.5338473
140020,Norte,Roraima,Caracaraí,20497,2208,0.1078925,47379.903,0.43,0.5546187,2826,0.5504344
140023,Norte,Roraima,Caroebe,9313,1008,0.1085290,12065.896,0.77,0.1424250,1251,0.5377072
140028,Norte,Roraima,Iracema,10565,1160,0.1102118,14011.695,0.75,0.4918144,1348,0.5133437
140030,Norte,Roraima,Mucajaí,16596,1700,0.1026583,12337.851,1.35,0.0377672,2614,0.6262529
140040,Norte,Roraima,Normandia,10314,1705,0.1657927,6959.868,1.48,0.1303536,1395,0.5349530
140045,Norte,Roraima,Pacaraima,13313,1933,0.1459143,8025.045,1.66,0.2094862,1428,0.4396523
140047,Norte,Roraima,Rorainópolis,27714,2591,0.0937227,33579.739,0.83,0.1079300,3456,0.5009448
140050,Norte,Roraima,São João da Baliza,7615,794,0.1044880,4284.505,1.78,0.2548593,910,0.4803416
140060,Norte,Roraima,São Luiz,7488,591,0.0791463,1526.898,4.90,0.4077091,956,0.5113502
140070,Norte,Roraima,Uiramutã,9646,1828,0.1900720,8113.598,1.19,0.0453693,1295,0.5378109
420005,Sul,Santa Catarina,Abdon Batista,2623,169,0.0645018,60.799,43.13,0.4393771,153,0.2322533
420010,Sul,Santa Catarina,Abelardo Luz,17673,1453,0.0821850,237.517,74.41,0.1217646,1495,0.3382908
420020,Sul,Santa Catarina,Agrolândia,10246,791,0.0771916,953.992,10.74,0.7814115,137,0.0546608
420030,Sul,Santa Catarina,Agronômica,5192,364,0.0701111,206.815,25.10,0.5305704,48,0.0376204
420040,Sul,Santa Catarina,Água Doce,7115,543,0.0762723,129.774,54.83,0.6823962,143,0.0807521
420050,Sul,Santa Catarina,Águas de Chapecó,6363,418,0.0656267,1319.137,4.82,0.1067289,222,0.1389758
420055,Sul,Santa Catarina,Águas Frias,2417,138,0.0569932,139.511,17.32,0.3548387,45,0.0734846
420060,Sul,Santa Catarina,Águas Mornas,6100,306,0.0501212,76.631,79.60,0.6869350,50,0.0334354
420070,Sul,Santa Catarina,Alfredo Wagner,9827,673,0.0684828,326.66,30.08,0.5430602,435,0.1776508
420075,Sul,Santa Catarina,Alto Bela Vista,1983,110,0.0555322,733.489,2.70,0.3815596,27,0.0548781
420080,Sul,Santa Catarina,Anchieta,5973,403,0.0675604,103.433,57.75,0.1579277,184,0.1225646
420090,Sul,Santa Catarina,Angelina,5041,277,0.0549020,232.348,21.69,0.6307606,132,0.1042740
420100,Sul,Santa Catarina,Anita Garibaldi,7862,526,0.0668727,499.998,15.72,0.5582297,737,0.3767611
420110,Sul,Santa Catarina,Anitápolis,3250,221,0.0679473,589.812,5.51,0.5791565,141,0.1733947
420120,Sul,Santa Catarina,Antônio Carlos,8098,512,0.0632151,540.636,14.98,0.6056969,107,0.0527294
420125,Sul,Santa Catarina,Apiúna,10310,735,0.0712960,234.422,43.98,0.7727180,123,0.0478367
420127,Sul,Santa Catarina,Arabutã,4265,253,0.0594054,493.49,8.64,0.7053718,42,0.0394786
420130,Sul,Santa Catarina,Araquari,32373,3069,0.0943968,132.779,243.81,0.6288999,816,0.1037578
420140,Sul,Santa Catarina,Araranguá,65592,4615,0.0703588,386.693,169.62,0.7579069,1347,0.0831352
420150,Sul,Santa Catarina,Armazém,8321,561,0.0673479,301.819,27.57,0.7996955,177,0.0855526
420160,Sul,Santa Catarina,Arroio Trinta,3555,166,0.0466446,173.958,20.44,0.6492558,47,0.0523643
420165,Sul,Santa Catarina,Arvoredo,2266,121,0.0535968,93.53,24.23,0.4399478,44,0.0776081
420170,Sul,Santa Catarina,Ascurra,7753,479,0.0618135,90.503,85.66,0.8561180,47,0.0241437
420180,Sul,Santa Catarina,Atalanta,3275,177,0.0540269,112.884,29.01,0.7982116,73,0.0889909
420190,Sul,Santa Catarina,Aurora,5664,360,0.0634810,94.383,60.01,0.6224309,58,0.0407261
420195,Sul,Santa Catarina,Balneário Arroio do Silva,11588,783,0.0675929,207.045,55.97,0.9554735,416,0.1472862
420205,Sul,Santa Catarina,Balneário Barra do Sul,9803,614,0.0626729,94.477,103.76,0.8114572,396,0.1605592
420200,Sul,Santa Catarina,Balneário Camboriú,127844,7097,0.0555410,108.914,1173.81,0.9643764,590,0.0185413
420207,Sul,Santa Catarina,Balneário Gaivota,9816,674,0.0687543,45.214,217.10,0.9345437,381,0.1561457
421280,Sul,Santa Catarina,Balneário Piçarras,20567,1554,0.0754407,146.834,140.07,0.8879291,546,0.1065513
422000,Sul,Santa Catarina,Balneário Rincão,,,,,,,,
420208,Sul,Santa Catarina,Bandeirante,2801,167,0.0597229,63.42,44.17,0.1722504,153,0.2162476
420209,Sul,Santa Catarina,Barra Bonita,1786,111,0.0622339,148.074,12.06,0.1218750,71,0.1579049
420210,Sul,Santa Catarina,Barra Velha,26310,2031,0.0771277,92.561,284.24,0.8554105,576,0.0863344
420213,Sul,Santa Catarina,Bela Vista do Toldo,6233,464,0.0743614,138.947,44.86,0.2725635,460,0.2953066
420215,Sul,Santa Catarina,Belmonte,2694,183,0.0679661,535.682,5.03,0.1332587,80,0.1188652
420220,Sul,Santa Catarina,Benedito Novo,11143,753,0.0675609,93.852,118.73,0.7639616,63,0.0225540
420230,Sul,Santa Catarina,Biguaçu,64333,4521,0.0702359,388.291,165.68,0.8315675,1565,0.0975486
420240,Sul,Santa Catarina,Blumenau,337981,20537,0.0607667,365.755,924.06,0.8961941,3123,0.0368740
420243,Sul,Santa Catarina,Bocaina do Sul,3416,236,0.0689313,518.619,6.59,0.3130045,199,0.2335463
420250,Sul,Santa Catarina,Bom Jardim da Serra,4620,318,0.0688819,510.673,9.05,0.4139629,279,0.2424453
420253,Sul,Santa Catarina,Bom Jesus,2813,207,0.0736785,938.516,3.00,0.5755452,176,0.2504771
420257,Sul,Santa Catarina,Bom Jesus do Oeste,2157,128,0.0593961,63.883,33.76,0.1826127,78,0.1451165
420260,Sul,Santa Catarina,Bom Retiro,9576,808,0.0843465,67.777,141.29,0.7607787,489,0.2044449
420245,Sul,Santa Catarina,Bombinhas,17433,1268,0.0726364,1057.034,16.49,0.9097165,310,0.0699612
420270,Sul,Santa Catarina,Botuverá,4933,272,0.0550927,35.143,140.38,0.4068207,42,0.0336934
420280,Sul,Santa Catarina,Braço do Norte,31690,2175,0.0686224,296.256,106.97,0.7042196,454,0.0581537
420285,Sul,Santa Catarina,Braço do Trombudo,3639,264,0.0726600,212.045,17.16,0.6825307,18,0.0197334
420287,Sul,Santa Catarina,Brunópolis,2633,169,0.0643715,89.411,29.45,0.3878537,216,0.3238556
420290,Sul,Santa Catarina,Brusque,122476,7876,0.0643142,336.439,364.04,0.8715285,1433,0.0466725
420300,Sul,Santa Catarina,Caçador,75629,5879,0.0777117,284.675,265.67,0.6936495,1469,0.0778266
420310,Sul,Santa Catarina,Caibi,6224,339,0.0544317,983.424,6.33,0.2220639,233,0.1497464
420315,Sul,Santa Catarina,Calmon,3390,354,0.1043934,173.079,19.59,0.6344367,321,0.3776721
420320,Sul,Santa Catarina,Camboriú,74253,6273,0.0842980,636.208,116.71,0.8758773,1494,0.0819894
420330,Sul,Santa Catarina,Campo Alegre,11963,884,0.0738858,210.568,56.81,0.8794475,323,0.1080227
420340,Sul,Santa Catarina,Campo Belo do Sul,7280,541,0.0743102,499.216,14.58,0.6430074,469,0.2544823
420350,Sul,Santa Catarina,Campo Erê,8973,665,0.0741653,1025.638,8.75,0.2282985,611,0.2720567
420360,Sul,Santa Catarina,Campos Novos,34962,2599,0.0743074,479.161,72.97,0.6964248,632,0.0732450
420370,Sul,Santa Catarina,Canelinha,11589,852,0.0734411,1717.697,6.75,0.4695297,658,0.2287411
420380,Sul,Santa Catarina,Canoinhas,54071,3883,0.0718060,151.008,358.07,0.6007044,1588,0.1175641
420325,Sul,Santa Catarina,Capão Alto,2648,185,0.0698138,1148.036,2.31,0.3708467,133,0.1979502
420390,Sul,Santa Catarina,Capinzal,22076,1524,0.0690272,1331.962,16.57,0.6117820,252,0.0456556
420395,Sul,Santa Catarina,Capivari de Baixo,23607,1656,0.0701766,244.057,96.73,0.9259881,342,0.0594152
420400,Sul,Santa Catarina,Catanduvas,10350,757,0.0731295,53.222,194.46,0.6627895,303,0.1180409
420410,Sul,Santa Catarina,Caxambu do Sul,4018,227,0.0565998,199.166,20.17,0.1375697,264,0.2629854
420415,Sul,Santa Catarina,Celso Ramos,2768,171,0.0618853,140.873,19.65,0.3397231,168,0.2416741
420417,Sul,Santa Catarina,Cerro Negro,3355,219,0.0654410,208.391,16.10,0.2664103,330,0.3905224
420419,Sul,Santa Catarina,Chapadão do Lageado,2910,234,0.0805335,418.544,6.95,0.5296836,110,0.1527798
420420,Sul,Santa Catarina,Chapecó,205314,14517,0.0707112,124.866,1644.27,0.6031208,3707,0.0728780
420425,Sul,Santa Catarina,Cocal do Sul,16117,874,0.0542750,624.846,25.79,0.6810484,278,0.0694252
420430,Sul,Santa Catarina,Concórdia,72470,4544,0.0627084,70.965,1021.21,0.7770947,860,0.0475611
420435,Sul,Santa Catarina,Cordilheira Alta,4177,236,0.0565277,799.194,5.23,0.3854982,69,0.0662037
420440,Sul,Santa Catarina,Coronel Freitas,10148,562,0.0553408,83.556,121.45,0.5380010,259,0.1019064
420445,Sul,Santa Catarina,Coronel Martins,2527,137,0.0541396,233.698,10.81,0.2300920,117,0.1860722
420455,Sul,Santa Catarina,Correia Pinto,13793,1014,0.0735487,107.502,128.30,0.6696601,849,0.2466175
420450,Sul,Santa Catarina,Corupá,15095,1051,0.0695590,647.388,23.32,0.7411957,189,0.0499185
420460,Sul,Santa Catarina,Criciúma,206416,13202,0.0639653,405.761,508.71,0.8935226,3192,0.0619820
420470,Sul,Santa Catarina,Cunha Porã,10952,582,0.0531634,234.865,46.63,0.2406601,239,0.0877274
420475,Sul,Santa Catarina,Cunhataí,1941,113,0.0582560,220.099,8.82,0.2233821,19,0.0391749
420480,Sul,Santa Catarina,Curitibanos,39136,3010,0.0769036,54.811,714.02,0.6401772,1513,0.1548071
420490,Sul,Santa Catarina,Descanso,8486,466,0.0549457,949.865,8.93,0.1298553,155,0.0726168
420500,Sul,Santa Catarina,Dionísio Cerqueira,15302,1153,0.0753276,287.057,53.31,0.4033468,724,0.1900340
420510,Sul,Santa Catarina,Dona Emma,3981,300,0.0752831,378.843,10.51,0.5792957,47,0.0480643
420515,Sul,Santa Catarina,Doutor Pedrinho,3856,282,0.0730924,178.157,21.65,0.6125625,16,0.0171612
420517,Sul,Santa Catarina,Entre Rios,3143,249,0.0792184,374.205,8.40,0.0765722,436,0.5544934
420519,Sul,Santa Catarina,Ermo,2073,146,0.0702252,103.888,19.95,0.9064300,99,0.1908293
420520,Sul,Santa Catarina,Erval Velho,4390,262,0.0595762,65.311,67.22,0.5898670,111,0.1015900
420530,Sul,Santa Catarina,Faxinal dos Guedes,10744,799,0.0743622,208.841,51.44,0.6856721,297,0.1105442
420535,Sul,Santa Catarina,Flor do Sertão,1597,92,0.0575571,340.07,4.70,0.1417957,71,0.1773599
420540,Sul,Santa Catarina,Florianópolis,468552,25768,0.0550063,58.457,8015.34,0.8579758,5610,0.0477798
420543,Sul,Santa Catarina,Formosa do Sul,2570,143,0.0557923,674.844,3.81,0.6196597,133,0.2057274
420545,Sul,Santa Catarina,Forquilhinha,25068,1882,0.0750371,100.408,249.66,0.7932042,414,0.0666118
420550,Sul,Santa Catarina,Fraiburgo,35859,2896,0.0807370,183.351,195.58,0.6870642,1239,0.1385397
420555,Sul,Santa Catarina,Frei Rogério,2242,135,0.0604114,549.188,4.08,0.3578529,141,0.2485873
420560,Sul,Santa Catarina,Galvão,3209,204,0.0636271,158.775,20.21,0.0989799,201,0.2499737
420570,Sul,Santa Catarina,Garopaba,21010,1349,0.0641518,139.836,150.25,0.4490294,690,0.1314275
420580,Sul,Santa Catarina,Garuva,16746,1465,0.0874001,114.773,145.90,0.5720282,507,0.1205471
420590,Sul,Santa Catarina,Gaspar,64876,4343,0.0669335,503.595,128.83,0.8568715,666,0.0412844
420600,Sul,Santa Catarina,Governador Celso Ramos,13912,761,0.0547129,386.616,35.98,0.7343573,336,0.0962379
420610,Sul,Santa Catarina,Grão Pará,6461,420,0.0650680,127.556,50.65,0.6590801,98,0.0608710
420620,Sul,Santa Catarina,Gravatal,11186,703,0.0628586,334.362,33.46,0.7656539,260,0.0936381
420630,Sul,Santa Catarina,Guabiruba,21560,1356,0.0628484,165.718,130.10,0.9140295,323,0.0602474
420640,Sul,Santa Catarina,Guaraciaba,10350,531,0.0513029,172.173,60.12,0.4479108,133,0.0510021
420650,Sul,Santa Catarina,Guaramirim,40778,3195,0.0782966,331.766,122.91,0.7650793,567,0.0543792
420660,Sul,Santa Catarina,Guarujá do Sul,5084,262,0.0516069,267.514,19.00,0.3545090,139,0.1101473
420665,Sul,Santa Catarina,Guatambú,4728,330,0.0697488,100.63,46.98,0.1381123,153,0.1296737
420670,Sul,Santa Catarina,Herval d'Oeste,22158,1440,0.0649784,206.196,107.46,0.8809833,439,0.0794597
420675,Sul,Santa Catarina,Ibiam,1966,114,0.0577971,216.581,9.08,0.4504550,56,0.1136593
420680,Sul,Santa Catarina,Ibicaré,3303,174,0.0525344,146.009,22.62,0.6914552,104,0.1250896
420690,Sul,Santa Catarina,Ibirama,18350,1307,0.0711995,156.439,117.30,0.9089463,194,0.0426226
420700,Sul,Santa Catarina,Içara,53015,3713,0.0700548,247.102,214.55,0.8923849,1212,0.0923052
420710,Sul,Santa Catarina,Ilhota,13460,1037,0.0770028,230.393,58.42,0.5298520,230,0.0678689
420720,Sul,Santa Catarina,Imaruí,10908,591,0.0542178,253.024,43.11,0.6904280,735,0.2678864
420730,Sul,Santa Catarina,Imbituba,43064,2598,0.0603215,542.238,79.42,0.5935411,1259,0.1172275
420740,Sul,Santa Catarina,Imbuia,6018,483,0.0802010,181.577,33.14,0.5729077,269,0.1798077
420750,Sul,Santa Catarina,Indaial,63335,4493,0.0709242,119.113,531.72,0.8665997,507,0.0321275
420757,Sul,Santa Catarina,Iomerê,2873,138,0.0480638,430.799,6.67,0.4010772,13,0.0176023
420760,Sul,Santa Catarina,Ipira,4610,254,0.0551925,113.986,40.45,0.6112149,77,0.0663860
420765,Sul,Santa Catarina,Iporã do Oeste,8793,554,0.0629874,155.651,56.49,0.3170589,84,0.0380853
420768,Sul,Santa Catarina,Ipuaçu,7246,718,0.0989796,200.96,36.05,0.0817419,691,0.3812951
420770,Sul,Santa Catarina,Ipumirim,7481,429,0.0573321,261.081,28.65,0.6292058,129,0.0690921
420775,Sul,Santa Catarina,Iraceminha,4133,229,0.0553020,245.921,16.81,0.1541128,154,0.1470659
420780,Sul,Santa Catarina,Irani,10094,742,0.0735210,165.147,61.12,0.4649675,333,0.1333241
420785,Sul,Santa Catarina,Irati,2020,108,0.0533463,325.862,6.20,0.0122008,92,0.1801329
420790,Sul,Santa Catarina,Irineópolis,10948,883,0.0805911,77.912,140.52,0.4548025,578,0.2119307
420800,Sul,Santa Catarina,Itá,6332,386,0.0610064,589.698,10.74,0.6437098,137,0.0866595
420810,Sul,Santa Catarina,Itaiópolis,21210,1785,0.0841352,166.265,127.57,0.4820503,718,0.1359095
420820,Sul,Santa Catarina,Itajaí,204774,14744,0.0719622,1297.543,157.82,0.8681045,2818,0.0549484
420830,Sul,Santa Catarina,Itapema,56949,3879,0.0680581,289.215,196.91,0.8502277,1027,0.0730491
420840,Sul,Santa Catarina,Itapiranga,16318,1073,0.0657188,58.21,280.32,0.5742897,212,0.0526297
420845,Sul,Santa Catarina,Itapoá,18093,1230,0.0680038,281.782,64.21,0.8754830,377,0.0827744
420850,Sul,Santa Catarina,Ituporanga,23977,1662,0.0692952,245.394,97.71,0.7906544,299,0.0503091
420860,Sul,Santa Catarina,Jaborá,4013,219,0.0545891,336.588,11.92,0.4171331,99,0.0981772
420870,Sul,Santa Catarina,Jacinto Machado,10581,615,0.0581103,182.483,57.98,0.8162433,429,0.1617982
420880,Sul,Santa Catarina,Jaguaruna,18933,1215,0.0641473,430.704,43.96,0.7562432,418,0.0895195
420890,Sul,Santa Catarina,Jaraguá do Sul,163347,11136,0.0681533,326.362,500.51,0.8581991,1776,0.0437855
420895,Sul,Santa Catarina,Jardinópolis,1672,78,0.0467855,530.894,3.15,0.2373541,55,0.1307446
420900,Sul,Santa Catarina,Joaçaba,28938,1723,0.0595383,68.499,422.45,0.8260774,447,0.0621121
420910,Sul,Santa Catarina,Joinville,560775,38299,0.0682945,241.637,2320.73,0.7336530,6122,0.0436108
420915,Sul,Santa Catarina,José Boiteux,4950,409,0.0825587,1127.946,4.39,0.7681930,242,0.1954577
420917,Sul,Santa Catarina,Jupiá,2138,143,0.0667268,405.552,5.27,0.0251832,96,0.1799730
420920,Sul,Santa Catarina,Lacerdópolis,2242,110,0.0491939,91.448,24.51,0.8483900,18,0.0321529
420930,Sul,Santa Catarina,Lages,158350,11020,0.0695941,69.036,2293.73,0.8323637,6695,0.1690975
420940,Sul,Santa Catarina,Laguna,44542,2757,0.0618858,2637.66,16.89,0.8175597,1042,0.0948257
420945,Sul,Santa Catarina,Lajeado Grande,1466,70,0.0480211,333.26,4.40,0.2165017,55,0.1486067
420950,Sul,Santa Catarina,Laurentino,6585,406,0.0616324,65.348,100.78,0.7614603,79,0.0484152
420960,Sul,Santa Catarina,Lauro Muller,14960,1015,0.0678395,79.333,188.58,0.7109119,366,0.0981167
420970,Sul,Santa Catarina,Lebon Régis,12075,1118,0.0925968,271.852,44.42,0.4822200,1004,0.3326201
420980,Sul,Santa Catarina,Leoberto Leal,3211,209,0.0652394,941.64,3.41,0.4016370,184,0.2285846
420985,Sul,Santa Catarina,Lindóia do Sul,4633,259,0.0559507,293.6,15.78,0.7286017,80,0.0691915
420990,Sul,Santa Catarina,Lontras,11366,879,0.0772650,190.171,59.77,0.7404954,129,0.0463574
421000,Sul,Santa Catarina,Luiz Alves,11843,889,0.0749740,197.586,59.94,0.4000000,136,0.0463478
421003,Sul,Santa Catarina,Luzerna,5689,252,0.0442956,260.106,21.87,0.8038286,52,0.0368096
421005,Sul,Santa Catarina,Macieira,1812,114,0.0631018,117.099,15.47,0.2967151,44,0.0956694
421010,Sul,Santa Catarina,Mafra,55179,3793,0.0687180,261.208,211.25,0.7328526,1415,0.1030432
421020,Sul,Santa Catarina,Major Gercino,3394,223,0.0657361,1404.084,2.42,0.5338932,169,0.1996281
421030,Sul,Santa Catarina,Major Vieira,7880,611,0.0774877,306.058,25.75,0.3594161,406,0.2071464
421040,Sul,Santa Catarina,Maracajá,6944,519,0.0747580,520.816,13.33,0.8461066,207,0.1194214
421050,Sul,Santa Catarina,Maravilha,24301,1499,0.0616794,62.902,386.33,0.4036734,409,0.0686647
